@TEAV,TDAV,TTAV,TAAV [keV]  vs t@
X,TEAV,TDAV,TTAV,TAAV
 0.4770000E+01, 0.6670276E+01, 0.5588238E+01, 0.5567788E+01, 0.5637697E+01,
 0.4772000E+01, 0.6673229E+01, 0.5590461E+01, 0.5569983E+01, 0.5639961E+01,
 0.4774000E+01, 0.6676185E+01, 0.5592686E+01, 0.5572179E+01, 0.5642228E+01,
 0.4776000E+01, 0.6679142E+01, 0.5594912E+01, 0.5574377E+01, 0.5644495E+01,
 0.4778000E+01, 0.6682101E+01, 0.5597140E+01, 0.5576576E+01, 0.5646765E+01,
 0.4780000E+01, 0.6685062E+01, 0.5599370E+01, 0.5578777E+01, 0.5649036E+01,
 0.4782000E+01, 0.6688025E+01, 0.5601601E+01, 0.5580979E+01, 0.5651309E+01,
 0.4784000E+01, 0.6690990E+01, 0.5603834E+01, 0.5583183E+01, 0.5653584E+01,
 0.4786000E+01, 0.6693957E+01, 0.5606068E+01, 0.5585389E+01, 0.5655860E+01,
 0.4788000E+01, 0.6696926E+01, 0.5608304E+01, 0.5587596E+01, 0.5658138E+01,
 0.4790000E+01, 0.6699897E+01, 0.5610542E+01, 0.5589805E+01, 0.5660418E+01,
 0.4792000E+01, 0.6702871E+01, 0.5612781E+01, 0.5592015E+01, 0.5662700E+01,
 0.4794000E+01, 0.6705846E+01, 0.5615022E+01, 0.5594227E+01, 0.5664983E+01,
 0.4796000E+01, 0.6708823E+01, 0.5617265E+01, 0.5596441E+01, 0.5667268E+01,
 0.4798000E+01, 0.6711802E+01, 0.5619509E+01, 0.5598656E+01, 0.5669554E+01,
 0.4800000E+01, 0.6714783E+01, 0.5621755E+01, 0.5600873E+01, 0.5671843E+01,
 0.4802000E+01, 0.6717766E+01, 0.5624002E+01, 0.5603092E+01, 0.5674132E+01,
 0.4804000E+01, 0.6720752E+01, 0.5626252E+01, 0.5605311E+01, 0.5676424E+01,
 0.4806000E+01, 0.6723739E+01, 0.5628502E+01, 0.5607533E+01, 0.5678717E+01,
 0.4808000E+01, 0.6726728E+01, 0.5630755E+01, 0.5609756E+01, 0.5681012E+01,
 0.4810000E+01, 0.6729719E+01, 0.5633009E+01, 0.5611981E+01, 0.5683309E+01,
 0.4812000E+01, 0.6732712E+01, 0.5635265E+01, 0.5614207E+01, 0.5685607E+01,
 0.4814000E+01, 0.6735707E+01, 0.5637522E+01, 0.5616436E+01, 0.5687907E+01,
 0.4816000E+01, 0.6738705E+01, 0.5639781E+01, 0.5618665E+01, 0.5690209E+01,
 0.4818000E+01, 0.6741704E+01, 0.5642042E+01, 0.5620896E+01, 0.5692513E+01,
 0.4820000E+01, 0.6744705E+01, 0.5644305E+01, 0.5623129E+01, 0.5694818E+01,
 0.4822000E+01, 0.6747708E+01, 0.5646569E+01, 0.5625363E+01, 0.5697124E+01,
 0.4824000E+01, 0.6750713E+01, 0.5648834E+01, 0.5627599E+01, 0.5699433E+01,
 0.4826000E+01, 0.6753720E+01, 0.5651102E+01, 0.5629837E+01, 0.5701744E+01,
 0.4828000E+01, 0.6756730E+01, 0.5653371E+01, 0.5632076E+01, 0.5704055E+01,
 0.4830000E+01, 0.6759741E+01, 0.5655641E+01, 0.5634316E+01, 0.5706369E+01,
 0.4832000E+01, 0.6762754E+01, 0.5657914E+01, 0.5636559E+01, 0.5708684E+01,
 0.4834000E+01, 0.6765769E+01, 0.5660188E+01, 0.5638803E+01, 0.5711002E+01,
 0.4836000E+01, 0.6768786E+01, 0.5662463E+01, 0.5641048E+01, 0.5713321E+01,
 0.4838000E+01, 0.6771805E+01, 0.5664741E+01, 0.5643295E+01, 0.5715641E+01,
 0.4840000E+01, 0.6774826E+01, 0.5667019E+01, 0.5645544E+01, 0.5717963E+01,
 0.4842000E+01, 0.6777849E+01, 0.5669300E+01, 0.5647795E+01, 0.5720287E+01,
 0.4844000E+01, 0.6780874E+01, 0.5671582E+01, 0.5650047E+01, 0.5722613E+01,
 0.4846000E+01, 0.6783901E+01, 0.5673866E+01, 0.5652300E+01, 0.5724940E+01,
 0.4848000E+01, 0.6786931E+01, 0.5676152E+01, 0.5654555E+01, 0.5727269E+01,
 0.4850000E+01, 0.6789961E+01, 0.5678439E+01, 0.5656812E+01, 0.5729600E+01,
 0.4852000E+01, 0.6792994E+01, 0.5680728E+01, 0.5659070E+01, 0.5731933E+01,
 0.4854000E+01, 0.6796030E+01, 0.5683019E+01, 0.5661331E+01, 0.5734267E+01,
 0.4856000E+01, 0.6799067E+01, 0.5685311E+01, 0.5663592E+01, 0.5736603E+01,
 0.4858000E+01, 0.6802105E+01, 0.5687605E+01, 0.5665855E+01, 0.5738940E+01,
 0.4860000E+01, 0.6805146E+01, 0.5689900E+01, 0.5668120E+01, 0.5741280E+01,
 0.4862000E+01, 0.6808189E+01, 0.5692197E+01, 0.5670387E+01, 0.5743621E+01,
 0.4864000E+01, 0.6811234E+01, 0.5694496E+01, 0.5672655E+01, 0.5745964E+01,
 0.4866000E+01, 0.6814281E+01, 0.5696797E+01, 0.5674924E+01, 0.5748308E+01,
 0.4868000E+01, 0.6817330E+01, 0.5699099E+01, 0.5677196E+01, 0.5750654E+01,
 0.4870000E+01, 0.6820381E+01, 0.5701403E+01, 0.5679469E+01, 0.5753002E+01,
 0.4872000E+01, 0.6823433E+01, 0.5703709E+01, 0.5681743E+01, 0.5755352E+01,
 0.4874000E+01, 0.6826488E+01, 0.5706016E+01, 0.5684019E+01, 0.5757703E+01,
 0.4876000E+01, 0.6829545E+01, 0.5708325E+01, 0.5686297E+01, 0.5760056E+01,
 0.4878000E+01, 0.6832604E+01, 0.5710635E+01, 0.5688576E+01, 0.5762412E+01,
 0.4880000E+01, 0.6835664E+01, 0.5712947E+01, 0.5690857E+01, 0.5764768E+01,
 0.4882000E+01, 0.6838727E+01, 0.5715261E+01, 0.5693140E+01, 0.5767126E+01,
 0.4884000E+01, 0.6841792E+01, 0.5717577E+01, 0.5695424E+01, 0.5769486E+01,
 0.4886000E+01, 0.6844858E+01, 0.5719894E+01, 0.5697710E+01, 0.5771848E+01,
 0.4888000E+01, 0.6847927E+01, 0.5722213E+01, 0.5699997E+01, 0.5774211E+01,
 0.4890000E+01, 0.6850997E+01, 0.5724534E+01, 0.5702287E+01, 0.5776577E+01,
 0.4892000E+01, 0.6854070E+01, 0.5726856E+01, 0.5704577E+01, 0.5778944E+01,
 0.4894000E+01, 0.6857144E+01, 0.5729180E+01, 0.5706870E+01, 0.5781312E+01,
 0.4896000E+01, 0.6860221E+01, 0.5731506E+01, 0.5709164E+01, 0.5783682E+01,
 0.4898000E+01, 0.6863299E+01, 0.5733833E+01, 0.5711459E+01, 0.5786055E+01,
 0.4900000E+01, 0.6866380E+01, 0.5736162E+01, 0.5713756E+01, 0.5788428E+01,
 0.4902000E+01, 0.6869462E+01, 0.5738492E+01, 0.5716055E+01, 0.5790804E+01,
 0.4904000E+01, 0.6872547E+01, 0.5740825E+01, 0.5718355E+01, 0.5793181E+01,
 0.4906000E+01, 0.6875633E+01, 0.5743159E+01, 0.5720657E+01, 0.5795560E+01,
 0.4908000E+01, 0.6878721E+01, 0.5745495E+01, 0.5722961E+01, 0.5797941E+01,
 0.4910000E+01, 0.6881811E+01, 0.5747832E+01, 0.5725266E+01, 0.5800323E+01,
 0.4912000E+01, 0.6884903E+01, 0.5750171E+01, 0.5727573E+01, 0.5802708E+01,
 0.4914000E+01, 0.6887998E+01, 0.5752512E+01, 0.5729882E+01, 0.5805094E+01,
 0.4916000E+01, 0.6891094E+01, 0.5754855E+01, 0.5732192E+01, 0.5807481E+01,
 0.4918000E+01, 0.6894192E+01, 0.5757198E+01, 0.5734504E+01, 0.5809871E+01,
 0.4920000E+01, 0.6897292E+01, 0.5759544E+01, 0.5736817E+01, 0.5812262E+01,
 0.4922000E+01, 0.6900394E+01, 0.5761892E+01, 0.5739132E+01, 0.5814655E+01,
 0.4924000E+01, 0.6903498E+01, 0.5764241E+01, 0.5741449E+01, 0.5817050E+01,
 0.4926000E+01, 0.6906604E+01, 0.5766592E+01, 0.5743767E+01, 0.5819446E+01,
 0.4928000E+01, 0.6909711E+01, 0.5768944E+01, 0.5746087E+01, 0.5821844E+01,
 0.4930000E+01, 0.6912821E+01, 0.5771298E+01, 0.5748409E+01, 0.5824244E+01,
 0.4932000E+01, 0.6915933E+01, 0.5773654E+01, 0.5750732E+01, 0.5826645E+01,
 0.4934000E+01, 0.6919046E+01, 0.5776012E+01, 0.5753057E+01, 0.5829049E+01,
 0.4936000E+01, 0.6922162E+01, 0.5778371E+01, 0.5755383E+01, 0.5831454E+01,
 0.4938000E+01, 0.6925280E+01, 0.5780733E+01, 0.5757711E+01, 0.5833861E+01,
 0.4940000E+01, 0.6928400E+01, 0.5783095E+01, 0.5760041E+01, 0.5836269E+01,
 0.4942000E+01, 0.6931521E+01, 0.5785460E+01, 0.5762372E+01, 0.5838679E+01,
 0.4944000E+01, 0.6934644E+01, 0.5787826E+01, 0.5764705E+01, 0.5841092E+01,
 0.4946000E+01, 0.6937769E+01, 0.5790193E+01, 0.5767040E+01, 0.5843505E+01,
 0.4948000E+01, 0.6940897E+01, 0.5792562E+01, 0.5769376E+01, 0.5845921E+01,
 0.4950000E+01, 0.6944026E+01, 0.5794934E+01, 0.5771714E+01, 0.5848338E+01,
 0.4952000E+01, 0.6947157E+01, 0.5797307E+01, 0.5774054E+01, 0.5850757E+01,
 0.4954000E+01, 0.6950291E+01, 0.5799681E+01, 0.5776394E+01, 0.5853178E+01,
 0.4956000E+01, 0.6953425E+01, 0.5802057E+01, 0.5778737E+01, 0.5855600E+01,
 0.4958000E+01, 0.6956563E+01, 0.5804435E+01, 0.5781082E+01, 0.5858025E+01,
 0.4960000E+01, 0.6959702E+01, 0.5806815E+01, 0.5783428E+01, 0.5860451E+01,
 0.4962000E+01, 0.6962842E+01, 0.5809196E+01, 0.5785776E+01, 0.5862878E+01,
 0.4964000E+01, 0.6965985E+01, 0.5811579E+01, 0.5788125E+01, 0.5865308E+01,
 0.4966000E+01, 0.6969130E+01, 0.5813964E+01, 0.5790476E+01, 0.5867739E+01,
 0.4968000E+01, 0.6972277E+01, 0.5816350E+01, 0.5792828E+01, 0.5870173E+01,
 0.4970000E+01, 0.6975425E+01, 0.5818738E+01, 0.5795183E+01, 0.5872607E+01,
 0.4972000E+01, 0.6978576E+01, 0.5821128E+01, 0.5797538E+01, 0.5875043E+01,
 0.4974000E+01, 0.6981729E+01, 0.5823519E+01, 0.5799896E+01, 0.5877482E+01,
 0.4976000E+01, 0.6984883E+01, 0.5825912E+01, 0.5802255E+01, 0.5879922E+01,
 0.4978000E+01, 0.6988039E+01, 0.5828308E+01, 0.5804616E+01, 0.5882364E+01,
 0.4980000E+01, 0.6991198E+01, 0.5830704E+01, 0.5806978E+01, 0.5884807E+01,
 0.4982000E+01, 0.6994358E+01, 0.5833102E+01, 0.5809342E+01, 0.5887252E+01,
 0.4984000E+01, 0.6997520E+01, 0.5835502E+01, 0.5811708E+01, 0.5889699E+01,
 0.4986000E+01, 0.7000684E+01, 0.5837904E+01, 0.5814075E+01, 0.5892148E+01,
 0.4988000E+01, 0.7003850E+01, 0.5840307E+01, 0.5816444E+01, 0.5894599E+01,
 0.4990000E+01, 0.7007018E+01, 0.5842712E+01, 0.5818815E+01, 0.5897051E+01,
 0.4992000E+01, 0.7010188E+01, 0.5845119E+01, 0.5821187E+01, 0.5899505E+01,
 0.4994000E+01, 0.7013360E+01, 0.5847528E+01, 0.5823561E+01, 0.5901961E+01,
 0.4996000E+01, 0.7016533E+01, 0.5849938E+01, 0.5825937E+01, 0.5904418E+01,
 0.4998000E+01, 0.7019709E+01, 0.5852350E+01, 0.5828314E+01, 0.5906878E+01,
 0.5000000E+01, 0.7022886E+01, 0.5854764E+01, 0.5830693E+01, 0.5909339E+01,
 0.5002000E+01, 0.7026066E+01, 0.5857179E+01, 0.5833074E+01, 0.5911802E+01,
 0.5004000E+01, 0.7029247E+01, 0.5859596E+01, 0.5835456E+01, 0.5914267E+01,
 0.5006000E+01, 0.7032430E+01, 0.5862014E+01, 0.5837840E+01, 0.5916733E+01,
 0.5008000E+01, 0.7035615E+01, 0.5864435E+01, 0.5840225E+01, 0.5919201E+01,
 0.5010000E+01, 0.7038803E+01, 0.5866857E+01, 0.5842612E+01, 0.5921671E+01,
 0.5012000E+01, 0.7041991E+01, 0.5869281E+01, 0.5845001E+01, 0.5924142E+01,
 0.5014000E+01, 0.7045182E+01, 0.5871706E+01, 0.5847391E+01, 0.5926616E+01,
 0.5016000E+01, 0.7048375E+01, 0.5874134E+01, 0.5849783E+01, 0.5929091E+01,
 0.5018000E+01, 0.7051570E+01, 0.5876563E+01, 0.5852177E+01, 0.5931568E+01,
 0.5020000E+01, 0.7054767E+01, 0.5878993E+01, 0.5854572E+01, 0.5934047E+01,
 0.5022000E+01, 0.7057965E+01, 0.5881425E+01, 0.5856969E+01, 0.5936527E+01,
 0.5024000E+01, 0.7061165E+01, 0.5883860E+01, 0.5859368E+01, 0.5939010E+01,
 0.5026000E+01, 0.7064368E+01, 0.5886295E+01, 0.5861768E+01, 0.5941494E+01,
 0.5028000E+01, 0.7067572E+01, 0.5888733E+01, 0.5864170E+01, 0.5943979E+01,
 0.5030000E+01, 0.7070778E+01, 0.5891172E+01, 0.5866574E+01, 0.5946467E+01,
 0.5032000E+01, 0.7073986E+01, 0.5893613E+01, 0.5868979E+01, 0.5948956E+01,
 0.5034000E+01, 0.7077196E+01, 0.5896056E+01, 0.5871386E+01, 0.5951447E+01,
 0.5036000E+01, 0.7080408E+01, 0.5898500E+01, 0.5873795E+01, 0.5953940E+01,
 0.5038000E+01, 0.7083622E+01, 0.5900946E+01, 0.5876204E+01, 0.5956435E+01,
 0.5040000E+01, 0.7086837E+01, 0.5903394E+01, 0.5878616E+01, 0.5958931E+01,
 0.5042000E+01, 0.7090055E+01, 0.5905843E+01, 0.5881030E+01, 0.5961429E+01,
 0.5044000E+01, 0.7093274E+01, 0.5908295E+01, 0.5883445E+01, 0.5963929E+01,
 0.5046000E+01, 0.7096496E+01, 0.5910748E+01, 0.5885862E+01, 0.5966431E+01,
 0.5048000E+01, 0.7099719E+01, 0.5913202E+01, 0.5888280E+01, 0.5968935E+01,
 0.5050000E+01, 0.7102944E+01, 0.5915658E+01, 0.5890701E+01, 0.5971440E+01,
 0.5052000E+01, 0.7106171E+01, 0.5918117E+01, 0.5893122E+01, 0.5973947E+01,
 0.5054000E+01, 0.7109400E+01, 0.5920577E+01, 0.5895546E+01, 0.5976455E+01,
 0.5056000E+01, 0.7112630E+01, 0.5923038E+01, 0.5897971E+01, 0.5978966E+01,
 0.5058000E+01, 0.7115863E+01, 0.5925501E+01, 0.5900398E+01, 0.5981478E+01,
 0.5060000E+01, 0.7119098E+01, 0.5927966E+01, 0.5902826E+01, 0.5983993E+01,
 0.5062000E+01, 0.7122334E+01, 0.5930433E+01, 0.5905256E+01, 0.5986508E+01,
 0.5064000E+01, 0.7125572E+01, 0.5932901E+01, 0.5907688E+01, 0.5989026E+01,
 0.5066000E+01, 0.7128812E+01, 0.5935371E+01, 0.5910121E+01, 0.5991545E+01,
 0.5068000E+01, 0.7132054E+01, 0.5937843E+01, 0.5912556E+01, 0.5994067E+01,
 0.5070000E+01, 0.7135298E+01, 0.5940317E+01, 0.5914993E+01, 0.5996590E+01,
 0.5072000E+01, 0.7138544E+01, 0.5942792E+01, 0.5917431E+01, 0.5999114E+01,
 0.5074000E+01, 0.7141792E+01, 0.5945269E+01, 0.5919871E+01, 0.6001641E+01,
 0.5076000E+01, 0.7145041E+01, 0.5947748E+01, 0.5922313E+01, 0.6004169E+01,
 0.5078000E+01, 0.7148293E+01, 0.5950228E+01, 0.5924756E+01, 0.6006699E+01,
 0.5080000E+01, 0.7151546E+01, 0.5952710E+01, 0.5927201E+01, 0.6009231E+01,
 0.5082000E+01, 0.7154801E+01, 0.5955194E+01, 0.5929647E+01, 0.6011765E+01,
 0.5084000E+01, 0.7158058E+01, 0.5957680E+01, 0.5932096E+01, 0.6014300E+01,
 0.5086000E+01, 0.7161317E+01, 0.5960167E+01, 0.5934546E+01, 0.6016837E+01,
 0.5088000E+01, 0.7164577E+01, 0.5962656E+01, 0.5936997E+01, 0.6019376E+01,
 0.5090000E+01, 0.7167840E+01, 0.5965147E+01, 0.5939451E+01, 0.6021917E+01,
 0.5092000E+01, 0.7171104E+01, 0.5967639E+01, 0.5941905E+01, 0.6024459E+01,
 0.5094000E+01, 0.7174371E+01, 0.5970133E+01, 0.5944362E+01, 0.6027004E+01,
 0.5096000E+01, 0.7177639E+01, 0.5972629E+01, 0.5946820E+01, 0.6029550E+01,
 0.5098000E+01, 0.7180909E+01, 0.5975127E+01, 0.5949280E+01, 0.6032098E+01,
 0.5100000E+01, 0.7184181E+01, 0.5977626E+01, 0.5951742E+01, 0.6034647E+01,
 0.5102000E+01, 0.7187455E+01, 0.5980127E+01, 0.5954205E+01, 0.6037199E+01,
 0.5104000E+01, 0.7190731E+01, 0.5982630E+01, 0.5956670E+01, 0.6039752E+01,
 0.5106000E+01, 0.7194008E+01, 0.5985135E+01, 0.5959136E+01, 0.6042307E+01,
 0.5108000E+01, 0.7197287E+01, 0.5987641E+01, 0.5961605E+01, 0.6044864E+01,
 0.5110000E+01, 0.7200568E+01, 0.5990149E+01, 0.5964075E+01, 0.6047422E+01,
 0.5112000E+01, 0.7203851E+01, 0.5992659E+01, 0.5966546E+01, 0.6049983E+01,
 0.5114000E+01, 0.7207136E+01, 0.5995170E+01, 0.5969019E+01, 0.6052545E+01,
 0.5116000E+01, 0.7210423E+01, 0.5997683E+01, 0.5971494E+01, 0.6055109E+01,
 0.5118000E+01, 0.7213711E+01, 0.6000198E+01, 0.5973971E+01, 0.6057674E+01,
 0.5120000E+01, 0.7217001E+01, 0.6002715E+01, 0.5976449E+01, 0.6060242E+01,
 0.5122000E+01, 0.7220294E+01, 0.6005233E+01, 0.5978929E+01, 0.6062811E+01,
 0.5124000E+01, 0.7223588E+01, 0.6007753E+01, 0.5981410E+01, 0.6065382E+01,
 0.5126000E+01, 0.7226884E+01, 0.6010275E+01, 0.5983893E+01, 0.6067955E+01,
 0.5128000E+01, 0.7230182E+01, 0.6012798E+01, 0.5986378E+01, 0.6070529E+01,
 0.5130000E+01, 0.7233481E+01, 0.6015324E+01, 0.5988865E+01, 0.6073106E+01,
 0.5132000E+01, 0.7236783E+01, 0.6017850E+01, 0.5991353E+01, 0.6075684E+01,
 0.5134000E+01, 0.7240086E+01, 0.6020380E+01, 0.5993843E+01, 0.6078264E+01,
 0.5136000E+01, 0.7243391E+01, 0.6022910E+01, 0.5996334E+01, 0.6080846E+01,
 0.5138000E+01, 0.7246697E+01, 0.6025442E+01, 0.5998827E+01, 0.6083429E+01,
 0.5140000E+01, 0.7250006E+01, 0.6027976E+01, 0.6001322E+01, 0.6086015E+01,
 0.5142000E+01, 0.7253317E+01, 0.6030511E+01, 0.6003819E+01, 0.6088602E+01,
 0.5144000E+01, 0.7256629E+01, 0.6033049E+01, 0.6006317E+01, 0.6091191E+01,
 0.5146000E+01, 0.7259943E+01, 0.6035588E+01, 0.6008817E+01, 0.6093781E+01,
 0.5148000E+01, 0.7263259E+01, 0.6038129E+01, 0.6011318E+01, 0.6096374E+01,
 0.5150000E+01, 0.7266577E+01, 0.6040671E+01, 0.6013821E+01, 0.6098968E+01,
 0.5152000E+01, 0.7269897E+01, 0.6043216E+01, 0.6016326E+01, 0.6101564E+01,
 0.5154000E+01, 0.7273218E+01, 0.6045762E+01, 0.6018833E+01, 0.6104162E+01,
 0.5156000E+01, 0.7276542E+01, 0.6048309E+01, 0.6021341E+01, 0.6106762E+01,
 0.5158000E+01, 0.7279867E+01, 0.6050859E+01, 0.6023850E+01, 0.6109363E+01,
 0.5160000E+01, 0.7283194E+01, 0.6053410E+01, 0.6026362E+01, 0.6111966E+01,
 0.5162000E+01, 0.7286522E+01, 0.6055963E+01, 0.6028875E+01, 0.6114572E+01,
 0.5164000E+01, 0.7289853E+01, 0.6058518E+01, 0.6031390E+01, 0.6117178E+01,
 0.5166000E+01, 0.7293185E+01, 0.6061074E+01, 0.6033906E+01, 0.6119787E+01,
 0.5168000E+01, 0.7296519E+01, 0.6063632E+01, 0.6036425E+01, 0.6122397E+01,
 0.5170000E+01, 0.7299855E+01, 0.6066192E+01, 0.6038945E+01, 0.6125010E+01,
 0.5172000E+01, 0.7303193E+01, 0.6068754E+01, 0.6041466E+01, 0.6127624E+01,
 0.5174000E+01, 0.7306532E+01, 0.6071317E+01, 0.6043989E+01, 0.6130239E+01,
 0.5176000E+01, 0.7309874E+01, 0.6073882E+01, 0.6046514E+01, 0.6132857E+01,
 0.5178000E+01, 0.7313217E+01, 0.6076449E+01, 0.6049040E+01, 0.6135476E+01,
 0.5180000E+01, 0.7316562E+01, 0.6079018E+01, 0.6051569E+01, 0.6138097E+01,
 0.5182000E+01, 0.7319909E+01, 0.6081588E+01, 0.6054099E+01, 0.6140720E+01,
 0.5184000E+01, 0.7323257E+01, 0.6084160E+01, 0.6056630E+01, 0.6143345E+01,
 0.5186000E+01, 0.7326607E+01, 0.6086733E+01, 0.6059163E+01, 0.6145971E+01,
 0.5188000E+01, 0.7329959E+01, 0.6089309E+01, 0.6061698E+01, 0.6148600E+01,
 0.5190000E+01, 0.7333313E+01, 0.6091886E+01, 0.6064234E+01, 0.6151230E+01,
 0.5192000E+01, 0.7336669E+01, 0.6094465E+01, 0.6066772E+01, 0.6153862E+01,
 0.5194000E+01, 0.7340026E+01, 0.6097046E+01, 0.6069313E+01, 0.6156496E+01,
 0.5196000E+01, 0.7343386E+01, 0.6099628E+01, 0.6071854E+01, 0.6159131E+01,
 0.5198000E+01, 0.7346747E+01, 0.6102212E+01, 0.6074397E+01, 0.6161768E+01,
 0.5200000E+01, 0.7350110E+01, 0.6104798E+01, 0.6076942E+01, 0.6164407E+01,
 0.5202000E+01, 0.7353474E+01, 0.6107386E+01, 0.6079489E+01, 0.6167048E+01,
 0.5204000E+01, 0.7356841E+01, 0.6109975E+01, 0.6082037E+01, 0.6169691E+01,
 0.5206000E+01, 0.7360209E+01, 0.6112566E+01, 0.6084587E+01, 0.6172335E+01,
 0.5208000E+01, 0.7363578E+01, 0.6115160E+01, 0.6087138E+01, 0.6174982E+01,
 0.5210000E+01, 0.7366950E+01, 0.6117754E+01, 0.6089691E+01, 0.6177629E+01,
 0.5212000E+01, 0.7370324E+01, 0.6120350E+01, 0.6092246E+01, 0.6180280E+01,
 0.5214000E+01, 0.7373699E+01, 0.6122948E+01, 0.6094803E+01, 0.6182931E+01,
 0.5216000E+01, 0.7377076E+01, 0.6125548E+01, 0.6097361E+01, 0.6185585E+01,
 0.5218000E+01, 0.7380455E+01, 0.6128150E+01, 0.6099921E+01, 0.6188240E+01,
 0.5220000E+01, 0.7383835E+01, 0.6130753E+01, 0.6102482E+01, 0.6190897E+01,
 0.5222000E+01, 0.7387218E+01, 0.6133358E+01, 0.6105046E+01, 0.6193556E+01,
 0.5224000E+01, 0.7390602E+01, 0.6135964E+01, 0.6107611E+01, 0.6196217E+01,
 0.5226000E+01, 0.7393987E+01, 0.6138573E+01, 0.6110177E+01, 0.6198879E+01,
 0.5228000E+01, 0.7397375E+01, 0.6141183E+01, 0.6112745E+01, 0.6201543E+01,
 0.5230000E+01, 0.7400764E+01, 0.6143795E+01, 0.6115315E+01, 0.6204209E+01,
 0.5232000E+01, 0.7404155E+01, 0.6146409E+01, 0.6117887E+01, 0.6206877E+01,
 0.5234000E+01, 0.7407548E+01, 0.6149024E+01, 0.6120460E+01, 0.6209547E+01,
 0.5236000E+01, 0.7410943E+01, 0.6151641E+01, 0.6123035E+01, 0.6212218E+01,
 0.5238000E+01, 0.7414339E+01, 0.6154261E+01, 0.6125612E+01, 0.6214891E+01,
 0.5240000E+01, 0.7417737E+01, 0.6156881E+01, 0.6128190E+01, 0.6217566E+01,
 0.5242000E+01, 0.7421137E+01, 0.6159503E+01, 0.6130770E+01, 0.6220243E+01,
 0.5244000E+01, 0.7424538E+01, 0.6162127E+01, 0.6133351E+01, 0.6222922E+01,
 0.5246000E+01, 0.7427941E+01, 0.6164753E+01, 0.6135935E+01, 0.6225602E+01,
 0.5248000E+01, 0.7431346E+01, 0.6167381E+01, 0.6138520E+01, 0.6228285E+01,
 0.5250000E+01, 0.7434753E+01, 0.6170011E+01, 0.6141106E+01, 0.6230968E+01,
 0.5252000E+01, 0.7438162E+01, 0.6172642E+01, 0.6143694E+01, 0.6233654E+01,
 0.5254000E+01, 0.7441572E+01, 0.6175274E+01, 0.6146285E+01, 0.6236342E+01,
 0.5256000E+01, 0.7444984E+01, 0.6177909E+01, 0.6148876E+01, 0.6239032E+01,
 0.5258000E+01, 0.7448398E+01, 0.6180545E+01, 0.6151469E+01, 0.6241723E+01,
 0.5260000E+01, 0.7451813E+01, 0.6183183E+01, 0.6154064E+01, 0.6244416E+01,
 0.5262000E+01, 0.7455230E+01, 0.6185823E+01, 0.6156661E+01, 0.6247111E+01,
 0.5264000E+01, 0.7458649E+01, 0.6188465E+01, 0.6159259E+01, 0.6249807E+01,
 0.5266000E+01, 0.7462070E+01, 0.6191108E+01, 0.6161860E+01, 0.6252506E+01,
 0.5268000E+01, 0.7465492E+01, 0.6193753E+01, 0.6164461E+01, 0.6255206E+01,
 0.5270000E+01, 0.7468916E+01, 0.6196400E+01, 0.6167064E+01, 0.6257908E+01,
 0.5272000E+01, 0.7472342E+01, 0.6199048E+01, 0.6169669E+01, 0.6260612E+01,
 0.5274000E+01, 0.7475769E+01, 0.6201698E+01, 0.6172276E+01, 0.6263318E+01,
 0.5276000E+01, 0.7479198E+01, 0.6204350E+01, 0.6174884E+01, 0.6266025E+01,
 0.5278000E+01, 0.7482629E+01, 0.6207004E+01, 0.6177495E+01, 0.6268734E+01,
 0.5280000E+01, 0.7486062E+01, 0.6209660E+01, 0.6180106E+01, 0.6271446E+01,
 0.5282000E+01, 0.7489496E+01, 0.6212317E+01, 0.6182720E+01, 0.6274158E+01,
 0.5284000E+01, 0.7492932E+01, 0.6214976E+01, 0.6185335E+01, 0.6276873E+01,
 0.5286000E+01, 0.7496370E+01, 0.6217636E+01, 0.6187951E+01, 0.6279590E+01,
 0.5288000E+01, 0.7499809E+01, 0.6220299E+01, 0.6190569E+01, 0.6282308E+01,
 0.5290000E+01, 0.7503250E+01, 0.6222963E+01, 0.6193190E+01, 0.6285028E+01,
 0.5292000E+01, 0.7506693E+01, 0.6225629E+01, 0.6195811E+01, 0.6287750E+01,
 0.5294000E+01, 0.7510138E+01, 0.6228296E+01, 0.6198435E+01, 0.6290473E+01,
 0.5296000E+01, 0.7513584E+01, 0.6230966E+01, 0.6201060E+01, 0.6293199E+01,
 0.5298000E+01, 0.7517032E+01, 0.6233637E+01, 0.6203687E+01, 0.6295927E+01,
 0.5300000E+01, 0.7520481E+01, 0.6236310E+01, 0.6206315E+01, 0.6298656E+01,
 0.5302000E+01, 0.7523932E+01, 0.6238985E+01, 0.6208945E+01, 0.6301386E+01,
 0.5304000E+01, 0.7527386E+01, 0.6241661E+01, 0.6211577E+01, 0.6304119E+01,
 0.5306000E+01, 0.7530840E+01, 0.6244339E+01, 0.6214211E+01, 0.6306854E+01,
 0.5308000E+01, 0.7534297E+01, 0.6247019E+01, 0.6216846E+01, 0.6309590E+01,
 0.5310000E+01, 0.7537755E+01, 0.6249700E+01, 0.6219482E+01, 0.6312328E+01,
 0.5312000E+01, 0.7541214E+01, 0.6252384E+01, 0.6222121E+01, 0.6315068E+01,
 0.5314000E+01, 0.7544676E+01, 0.6255069E+01, 0.6224761E+01, 0.6317810E+01,
