@VLOOP [V]  vs t@
X,VLOOP
 0.5576000E+01, 0.3267697E+02
 0.5578000E+01, 0.3267009E+02
 0.5580000E+01, 0.3266320E+02
 0.5582000E+01, 0.3265631E+02
 0.5584000E+01, 0.3264941E+02
 0.5586000E+01, 0.3264252E+02
 0.5588000E+01, 0.3263562E+02
 0.5590000E+01, 0.3262872E+02
 0.5592000E+01, 0.3262182E+02
 0.5594000E+01, 0.3261491E+02
 0.5596000E+01, 0.3260800E+02
 0.5598000E+01, 0.3260109E+02
 0.5600000E+01, 0.3259418E+02
 0.5602000E+01, 0.3258726E+02
 0.5604000E+01, 0.3258035E+02
 0.5606000E+01, 0.3257342E+02
 0.5608000E+01, 0.3256650E+02
 0.5610000E+01, 0.3255957E+02
 0.5612000E+01, 0.3255264E+02
 0.5614000E+01, 0.3254571E+02
 0.5616000E+01, 0.3253878E+02
 0.5618000E+01, 0.3253184E+02
 0.5620000E+01, 0.3252490E+02
 0.5622000E+01, 0.3251796E+02
 0.5624000E+01, 0.3251102E+02
 0.5626000E+01, 0.3250407E+02
 0.5628000E+01, 0.3249712E+02
 0.5630000E+01, 0.3249017E+02
 0.5632000E+01, 0.3248322E+02
 0.5634000E+01, 0.3247626E+02
 0.5636000E+01, 0.3246930E+02
 0.5638000E+01, 0.3246234E+02
 0.5640000E+01, 0.3245537E+02
 0.5642000E+01, 0.3244841E+02
 0.5644000E+01, 0.3244144E+02
 0.5646000E+01, 0.3243447E+02
 0.5648000E+01, 0.3242749E+02
 0.5650000E+01, 0.3242052E+02
 0.5652000E+01, 0.3241354E+02
 0.5654000E+01, 0.3240656E+02
 0.5656000E+01, 0.3239958E+02
 0.5658000E+01, 0.3239259E+02
 0.5660000E+01, 0.3238560E+02
 0.5662000E+01, 0.3237862E+02
 0.5664000E+01, 0.3237162E+02
 0.5666000E+01, 0.3236463E+02
 0.5668000E+01, 0.3235763E+02
 0.5670000E+01, 0.3235064E+02
 0.5672000E+01, 0.3234363E+02
 0.5674000E+01, 0.3233663E+02
 0.5676000E+01, 0.3232962E+02
 0.5678000E+01, 0.3232262E+02
 0.5680000E+01, 0.3231561E+02
 0.5682000E+01, 0.3230859E+02
 0.5684000E+01, 0.3230158E+02
 0.5686000E+01, 0.3229456E+02
 0.5688000E+01, 0.3228754E+02
 0.5690000E+01, 0.3228052E+02
 0.5692000E+01, 0.3227350E+02
 0.5694000E+01, 0.3226648E+02
 0.5696000E+01, 0.3225945E+02
 0.5698000E+01, 0.3225242E+02
 0.5700000E+01, 0.3224538E+02
 0.5702000E+01, 0.3223835E+02
 0.5704000E+01, 0.3223132E+02
 0.5706000E+01, 0.3222428E+02
 0.5708000E+01, 0.3221724E+02
 0.5710000E+01, 0.3221019E+02
 0.5712000E+01, 0.3220315E+02
 0.5714000E+01, 0.3219610E+02
 0.5716000E+01, 0.3218906E+02
 0.5718000E+01, 0.3218200E+02
 0.5720000E+01, 0.3217495E+02
 0.5722000E+01, 0.3216790E+02
 0.5724000E+01, 0.3216084E+02
 0.5726000E+01, 0.3215378E+02
 0.5728000E+01, 0.3214672E+02
 0.5730000E+01, 0.3213966E+02
 0.5732000E+01, 0.3213260E+02
 0.5734000E+01, 0.3212553E+02
 0.5736000E+01, 0.3211846E+02
 0.5738000E+01, 0.3211139E+02
 0.5740000E+01, 0.3210432E+02
 0.5742000E+01, 0.3209724E+02
 0.5744000E+01, 0.3209016E+02
 0.5746000E+01, 0.3208309E+02
 0.5748000E+01, 0.3207601E+02
 0.5750000E+01, 0.3206892E+02
 0.5752000E+01, 0.3206184E+02
 0.5754000E+01, 0.3205476E+02
 0.5756000E+01, 0.3204767E+02
 0.5758000E+01, 0.3204058E+02
 0.5760000E+01, 0.3203349E+02
 0.5762000E+01, 0.3202639E+02
 0.5764000E+01, 0.3201930E+02
 0.5766000E+01, 0.3201220E+02
 0.5768000E+01, 0.3200510E+02
 0.5770000E+01, 0.3199800E+02
 0.5772000E+01, 0.3199090E+02
 0.5774000E+01, 0.3198380E+02
 0.5776000E+01, 0.3197669E+02
 0.5778000E+01, 0.3196959E+02
 0.5780000E+01, 0.3196248E+02
 0.5782000E+01, 0.3195537E+02
 0.5784000E+01, 0.3194825E+02
 0.5786000E+01, 0.3194114E+02
 0.5788000E+01, 0.3193402E+02
 0.5790000E+01, 0.3192691E+02
 0.5792000E+01, 0.3191979E+02
 0.5794000E+01, 0.3191267E+02
 0.5796000E+01, 0.3190554E+02
 0.5798000E+01, 0.3189842E+02
 0.5800000E+01, 0.3189129E+02
 0.5802000E+01, 0.3188416E+02
 0.5804000E+01, 0.3187704E+02
 0.5806000E+01, 0.3186991E+02
 0.5808000E+01, 0.3186277E+02
 0.5810000E+01, 0.3185564E+02
 0.5812000E+01, 0.3184850E+02
 0.5814000E+01, 0.3184137E+02
 0.5816000E+01, 0.3183423E+02
 0.5818000E+01, 0.3182709E+02
 0.5820000E+01, 0.3181995E+02
 0.5822000E+01, 0.3181280E+02
 0.5824000E+01, 0.3180566E+02
 0.5826000E+01, 0.3179851E+02
 0.5828000E+01, 0.3179136E+02
 0.5830000E+01, 0.3178422E+02
 0.5832000E+01, 0.3177707E+02
 0.5834000E+01, 0.3176991E+02
 0.5836000E+01, 0.3176276E+02
 0.5838000E+01, 0.3175560E+02
 0.5840000E+01, 0.3174845E+02
 0.5842000E+01, 0.3174129E+02
 0.5844000E+01, 0.3173413E+02
 0.5846000E+01, 0.3172697E+02
 0.5848000E+01, 0.3171981E+02
 0.5850000E+01, 0.3171264E+02
 0.5852000E+01, 0.3170548E+02
 0.5854000E+01, 0.3169831E+02
 0.5856000E+01, 0.3169115E+02
 0.5858000E+01, 0.3168398E+02
 0.5860000E+01, 0.3167681E+02
 0.5862000E+01, 0.3166964E+02
 0.5864000E+01, 0.3166246E+02
 0.5866000E+01, 0.3165529E+02
 0.5868000E+01, 0.3164811E+02
 0.5870000E+01, 0.3164094E+02
 0.5872000E+01, 0.3163376E+02
 0.5874000E+01, 0.3162658E+02
 0.5876000E+01, 0.3161940E+02
 0.5878000E+01, 0.3161222E+02
 0.5880000E+01, 0.3160504E+02
 0.5882000E+01, 0.3159785E+02
 0.5884000E+01, 0.3159067E+02
 0.5886000E+01, 0.3158348E+02
 0.5888000E+01, 0.3157629E+02
 0.5890000E+01, 0.3156910E+02
 0.5892000E+01, 0.3156191E+02
 0.5894000E+01, 0.3155472E+02
 0.5896000E+01, 0.3154753E+02
 0.5898000E+01, 0.3154034E+02
 0.5900000E+01, 0.3153314E+02
 0.5902000E+01, 0.3152595E+02
 0.5904000E+01, 0.3151875E+02
 0.5906000E+01, 0.3151155E+02
 0.5908000E+01, 0.3150435E+02
 0.5910000E+01, 0.3149715E+02
 0.5912000E+01, 0.3148995E+02
 0.5914000E+01, 0.3148275E+02
 0.5916000E+01, 0.3147555E+02
 0.5918000E+01, 0.3146834E+02
 0.5920000E+01, 0.3146114E+02
 0.5922000E+01, 0.3145393E+02
 0.5924000E+01, 0.3144672E+02
 0.5926000E+01, 0.3143952E+02
 0.5928000E+01, 0.3143231E+02
 0.5930000E+01, 0.3142510E+02
 0.5932000E+01, 0.3141789E+02
 0.5934000E+01, 0.3141068E+02
 0.5936000E+01, 0.3140346E+02
 0.5938000E+01, 0.3139625E+02
 0.5940000E+01, 0.3138903E+02
 0.5942000E+01, 0.3138182E+02
 0.5944000E+01, 0.3137460E+02
 0.5946000E+01, 0.3136738E+02
 0.5948000E+01, 0.3136016E+02
 0.5950000E+01, 0.3135295E+02
 0.5952000E+01, 0.3134573E+02
 0.5954000E+01, 0.3133851E+02
 0.5956000E+01, 0.3133128E+02
 0.5958000E+01, 0.3132406E+02
 0.5960000E+01, 0.3131684E+02
 0.5962000E+01, 0.3130961E+02
 0.5964000E+01, 0.3130239E+02
 0.5966000E+01, 0.3129516E+02
 0.5968000E+01, 0.3128794E+02
 0.5970000E+01, 0.3128071E+02
 0.5972000E+01, 0.3127348E+02
 0.5974000E+01, 0.3126625E+02
 0.5976000E+01, 0.3125903E+02
 0.5978000E+01, 0.3125180E+02
 0.5980000E+01, 0.3124457E+02
 0.5982000E+01, 0.3123734E+02
 0.5984000E+01, 0.3123010E+02
 0.5986000E+01, 0.3122287E+02
 0.5988000E+01, 0.3121564E+02
 0.5990000E+01, 0.3120840E+02
 0.5992000E+01, 0.3120117E+02
 0.5994000E+01, 0.3119393E+02
 0.5996000E+01, 0.3118670E+02
 0.5998000E+01, 0.3117946E+02
 0.6000000E+01, 0.3117222E+02
 0.6002000E+01, 0.3116499E+02
 0.6004000E+01, 0.3115775E+02
 0.6006000E+01, 0.3115051E+02
 0.6008000E+01, 0.3114327E+02
 0.6010000E+01, 0.3113603E+02
 0.6012000E+01, 0.3112879E+02
 0.6014000E+01, 0.3112155E+02
 0.6016000E+01, 0.3111431E+02
 0.6018000E+01, 0.3110707E+02
 0.6020000E+01, 0.3109982E+02
 0.6022000E+01, 0.3109258E+02
 0.6024000E+01, 0.3108534E+02
 0.6026000E+01, 0.3107809E+02
 0.6028000E+01, 0.3107085E+02
 0.6030000E+01, 0.3106360E+02
 0.6032000E+01, 0.3105636E+02
 0.6034000E+01, 0.3104911E+02
 0.6036000E+01, 0.3104187E+02
 0.6038000E+01, 0.3103462E+02
 0.6040000E+01, 0.3102737E+02
 0.6042000E+01, 0.3102013E+02
 0.6044000E+01, 0.3101288E+02
 0.6046000E+01, 0.3100563E+02
 0.6048000E+01, 0.3099838E+02
 0.6050000E+01, 0.3099113E+02
 0.6052000E+01, 0.3098389E+02
 0.6054000E+01, 0.3097664E+02
 0.6056000E+01, 0.3096939E+02
 0.6058000E+01, 0.3096214E+02
 0.6060000E+01, 0.3095489E+02
 0.6062000E+01, 0.3094764E+02
 0.6064000E+01, 0.3094039E+02
 0.6066000E+01, 0.3093314E+02
 0.6068000E+01, 0.3092588E+02
 0.6070000E+01, 0.3091863E+02
 0.6072000E+01, 0.3091138E+02
 0.6074000E+01, 0.3090413E+02
 0.6076000E+01, 0.3089688E+02
 0.6078000E+01, 0.3088963E+02
 0.6080000E+01, 0.3088237E+02
 0.6082000E+01, 0.3087512E+02
 0.6084000E+01, 0.3086787E+02
 0.6086000E+01, 0.3086061E+02
 0.6088000E+01, 0.3085336E+02
 0.6090000E+01, 0.3084611E+02
 0.6092000E+01, 0.3083886E+02
 0.6094000E+01, 0.3083160E+02
 0.6096000E+01, 0.3082435E+02
 0.6098000E+01, 0.3081709E+02
 0.6100000E+01, 0.3080984E+02
 0.6102000E+01, 0.3080259E+02
 0.6104000E+01, 0.3079533E+02
 0.6106000E+01, 0.3078808E+02
 0.6108000E+01, 0.3078083E+02
 0.6110000E+01, 0.3077357E+02
 0.6112000E+01, 0.3076632E+02
 0.6114000E+01, 0.3075906E+02
 0.6116000E+01, 0.3075181E+02
 0.6118000E+01, 0.3074456E+02
 0.6120000E+01, 0.3073730E+02
 0.6122000E+01, 0.3073005E+02
 0.6124000E+01, 0.3072279E+02
 0.6126000E+01, 0.3071554E+02
 0.6128000E+01, 0.3070829E+02
 0.6130000E+01, 0.3070103E+02
 0.6132000E+01, 0.3069378E+02
 0.6134000E+01, 0.3068653E+02
 0.6136000E+01, 0.3067927E+02
 0.6138000E+01, 0.3067202E+02
 0.6140000E+01, 0.3066477E+02
 0.6142000E+01, 0.3065751E+02
 0.6144000E+01, 0.3065026E+02
 0.6146000E+01, 0.3064301E+02
 0.6148000E+01, 0.3063575E+02
 0.6150000E+01, 0.3062850E+02
 0.6152000E+01, 0.3062125E+02
 0.6154000E+01, 0.3061400E+02
 0.6156000E+01, 0.3060674E+02
 0.6158000E+01, 0.3059949E+02
 0.6160000E+01, 0.3059224E+02
 0.6162000E+01, 0.3058499E+02
 0.6164000E+01, 0.3057774E+02
 0.6166000E+01, 0.3057049E+02
 0.6168000E+01, 0.3056324E+02
 0.6170000E+01, 0.3055599E+02
 0.6172000E+01, 0.3054873E+02
 0.6174000E+01, 0.3054148E+02
 0.6176000E+01, 0.3053424E+02
 0.6178000E+01, 0.3052699E+02
 0.6180000E+01, 0.3051974E+02
 0.6182000E+01, 0.3051249E+02
 0.6184000E+01, 0.3050524E+02
 0.6186000E+01, 0.3049799E+02
 0.6188000E+01, 0.3049074E+02
 0.6190000E+01, 0.3048350E+02
 0.6192000E+01, 0.3047625E+02
 0.6194000E+01, 0.3046900E+02
 0.6196000E+01, 0.3046176E+02
 0.6198000E+01, 0.3045451E+02
 0.6200000E+01, 0.3044727E+02
 0.6202000E+01, 0.3044002E+02
 0.6204000E+01, 0.3043278E+02
 0.6206000E+01, 0.3042553E+02
 0.6208000E+01, 0.3041829E+02
 0.6210000E+01, 0.3041104E+02
 0.6212000E+01, 0.3040380E+02
 0.6214000E+01, 0.3039656E+02
 0.6216000E+01, 0.3038932E+02
 0.6218000E+01, 0.3038207E+02
 0.6220000E+01, 0.3037483E+02
 0.6222000E+01, 0.3036759E+02
 0.6224000E+01, 0.3036035E+02
 0.6226000E+01, 0.3035311E+02
 0.6228000E+01, 0.3034587E+02
 0.6230000E+01, 0.3033864E+02
 0.6232000E+01, 0.3033140E+02
 0.6234000E+01, 0.3032416E+02
 0.6236000E+01, 0.3031693E+02
 0.6238000E+01, 0.3030969E+02
 0.6240000E+01, 0.3030245E+02
 0.6242000E+01, 0.3029522E+02
 0.6244000E+01, 0.3028798E+02
 0.6246000E+01, 0.3028075E+02
 0.6248000E+01, 0.3027352E+02
 0.6250000E+01, 0.3026628E+02
 0.6252000E+01, 0.3025905E+02
 0.6254000E+01, 0.3025182E+02
 0.6256000E+01, 0.3024459E+02
 0.6258000E+01, 0.3023736E+02
 0.6260000E+01, 0.3023013E+02
 0.6262000E+01, 0.3022290E+02
 0.6264000E+01, 0.3021567E+02
 0.6266000E+01, 0.3020844E+02
 0.6268000E+01, 0.3020122E+02
 0.6270000E+01, 0.3019399E+02
 0.6272000E+01, 0.3018677E+02
 0.6274000E+01, 0.3017954E+02
 0.6276000E+01, 0.3017232E+02
 0.6278000E+01, 0.3016510E+02
 0.6280000E+01, 0.3015788E+02
 0.6282000E+01, 0.3015065E+02
 0.6284000E+01, 0.3014343E+02
 0.6286000E+01, 0.3013621E+02
 0.6288000E+01, 0.3012899E+02
 0.6290000E+01, 0.3012177E+02
 0.6292000E+01, 0.3011456E+02
 0.6294000E+01, 0.3010734E+02
 0.6296000E+01, 0.3010012E+02
 0.6298000E+01, 0.3009291E+02
 0.6300000E+01, 0.3008570E+02
 0.6302000E+01, 0.3007848E+02
 0.6304000E+01, 0.3007127E+02
 0.6306000E+01, 0.3006406E+02
 0.6308000E+01, 0.3005685E+02
 0.6310000E+01, 0.3004964E+02
 0.6312000E+01, 0.3004243E+02
 0.6314000E+01, 0.3003522E+02
 0.6316000E+01, 0.3002801E+02
 0.6318000E+01, 0.3002081E+02
 0.6320000E+01, 0.3001360E+02
 0.6322000E+01, 0.3000640E+02
 0.6324000E+01, 0.2999919E+02
 0.6326000E+01, 0.2999199E+02
 0.6328000E+01, 0.2998479E+02
 0.6330000E+01, 0.2997759E+02
 0.6332000E+01, 0.2997039E+02
 0.6334000E+01, 0.2996319E+02
 0.6336000E+01, 0.2995599E+02
 0.6338000E+01, 0.2994880E+02
 0.6340000E+01, 0.2994160E+02
 0.6342000E+01, 0.2993441E+02
 0.6344000E+01, 0.2992721E+02
 0.6346000E+01, 0.2992002E+02
 0.6348000E+01, 0.2991283E+02
 0.6350000E+01, 0.2990564E+02
 0.6352000E+01, 0.2989845E+02
 0.6354000E+01, 0.2989126E+02
 0.6356000E+01, 0.2988407E+02
 0.6358000E+01, 0.2987689E+02
 0.6360000E+01, 0.2986970E+02
 0.6362000E+01, 0.2986252E+02
 0.6364000E+01, 0.2985534E+02
 0.6366000E+01, 0.2984815E+02
 0.6368000E+01, 0.2984097E+02
 0.6370000E+01, 0.2983379E+02
 0.6372000E+01, 0.2982661E+02
 0.6374000E+01, 0.2981944E+02
 0.6376000E+01, 0.2981226E+02
 0.6378000E+01, 0.2980509E+02
 0.6380000E+01, 0.2979791E+02
 0.6382000E+01, 0.2979074E+02
 0.6384000E+01, 0.2978357E+02
 0.6386000E+01, 0.2977640E+02
 0.6388000E+01, 0.2976923E+02
 0.6390000E+01, 0.2976206E+02
 0.6392000E+01, 0.2975489E+02
 0.6394000E+01, 0.2974773E+02
 0.6396000E+01, 0.2974056E+02
 0.6398000E+01, 0.2973340E+02
 0.6400000E+01, 0.2972624E+02
 0.6402000E+01, 0.2971908E+02
 0.6404000E+01, 0.2971192E+02
 0.6406000E+01, 0.2970476E+02
 0.6408000E+01, 0.2969761E+02
 0.6410000E+01, 0.2969045E+02
 0.6412000E+01, 0.2968330E+02
 0.6414000E+01, 0.2967614E+02
 0.6416000E+01, 0.2966899E+02
 0.6418000E+01, 0.2966184E+02
 0.6420000E+01, 0.2965469E+02
 0.6422000E+01, 0.2964754E+02
 0.6424000E+01, 0.2964040E+02
 0.6426000E+01, 0.2963326E+02
 0.6428000E+01, 0.2962611E+02
 0.6430000E+01, 0.2961897E+02
 0.6432000E+01, 0.2961183E+02
 0.6434000E+01, 0.2960469E+02
 0.6436000E+01, 0.2959755E+02
 0.6438000E+01, 0.2959041E+02
 0.6440000E+01, 0.2958328E+02
 0.6442000E+01, 0.2957615E+02
 0.6444000E+01, 0.2956901E+02
 0.6446000E+01, 0.2956188E+02
 0.6448000E+01, 0.2955475E+02
 0.6450000E+01, 0.2954762E+02
 0.6452000E+01, 0.2954050E+02
 0.6454000E+01, 0.2953337E+02
 0.6456000E+01, 0.2952625E+02
 0.6458000E+01, 0.2951913E+02
 0.6460000E+01, 0.2951200E+02
 0.6462000E+01, 0.2950489E+02
 0.6464000E+01, 0.2949777E+02
 0.6466000E+01, 0.2949065E+02
 0.6468000E+01, 0.2948354E+02
 0.6470000E+01, 0.2947642E+02
 0.6472000E+01, 0.2946931E+02
 0.6474000E+01, 0.2946220E+02
 0.6476000E+01, 0.2945509E+02
 0.6478000E+01, 0.2944798E+02
 0.6480000E+01, 0.2944088E+02
 0.6482000E+01, 0.2943377E+02
 0.6484000E+01, 0.2942667E+02
 0.6486000E+01, 0.2941957E+02
 0.6488000E+01, 0.2941247E+02
 0.6490000E+01, 0.2940537E+02
 0.6492000E+01, 0.2939828E+02
 0.6494000E+01, 0.2939118E+02
 0.6496000E+01, 0.2938409E+02
 0.6498000E+01, 0.2937700E+02
 0.6500000E+01, 0.2936991E+02
 0.6502000E+01, 0.2936282E+02
 0.6504000E+01, 0.2935573E+02
 0.6506000E+01, 0.2934865E+02
 0.6508000E+01, 0.2934156E+02
 0.6510000E+01, 0.2933448E+02
 0.6512000E+01, 0.2932740E+02
 0.6514000E+01, 0.2932032E+02
 0.6516000E+01, 0.2931325E+02
 0.6518000E+01, 0.2930617E+02
 0.6520000E+01, 0.2929910E+02
 0.6522000E+01, 0.2929203E+02
 0.6524000E+01, 0.2928496E+02
 0.6526000E+01, 0.2927789E+02
 0.6528000E+01, 0.2927082E+02
 0.6530000E+01, 0.2926376E+02
 0.6532000E+01, 0.2925669E+02
 0.6534000E+01, 0.2924963E+02
 0.6536000E+01, 0.2924257E+02
 0.6538000E+01, 0.2923551E+02
 0.6540000E+01, 0.2922846E+02
 0.6542000E+01, 0.2922140E+02
 0.6544000E+01, 0.2921435E+02
 0.6546000E+01, 0.2920730E+02
 0.6548000E+01, 0.2920025E+02
 0.6550000E+01, 0.2919320E+02
 0.6552000E+01, 0.2918616E+02
 0.6554000E+01, 0.2917911E+02
 0.6556000E+01, 0.2917207E+02
 0.6558000E+01, 0.2916503E+02
 0.6560000E+01, 0.2915799E+02
 0.6562000E+01, 0.2915095E+02
 0.6564000E+01, 0.2914392E+02
 0.6566000E+01, 0.2913688E+02
 0.6568000E+01, 0.2912985E+02
 0.6570000E+01, 0.2912282E+02
 0.6572000E+01, 0.2911580E+02
 0.6574000E+01, 0.2910877E+02
 0.6576000E+01, 0.2910175E+02
 0.6578000E+01, 0.2909472E+02
 0.6580000E+01, 0.2908771E+02
 0.6582000E+01, 0.2908069E+02
 0.6584000E+01, 0.2907367E+02
 0.6586000E+01, 0.2906666E+02
 0.6588000E+01, 0.2905964E+02
 0.6590000E+01, 0.2905263E+02
 0.6592000E+01, 0.2904562E+02
 0.6594000E+01, 0.2903862E+02
 0.6596000E+01, 0.2903161E+02
 0.6598000E+01, 0.2902461E+02
 0.6600000E+01, 0.2901761E+02
 0.6602000E+01, 0.2901061E+02
 0.6604000E+01, 0.2900361E+02
 0.6606000E+01, 0.2899662E+02
 0.6608000E+01, 0.2898963E+02
 0.6610000E+01, 0.2898263E+02
 0.6612000E+01, 0.2897565E+02
 0.6614000E+01, 0.2896866E+02
 0.6616000E+01, 0.2896167E+02
 0.6618000E+01, 0.2895469E+02
 0.6620000E+01, 0.2894771E+02
 0.6622000E+01, 0.2894073E+02
 0.6624000E+01, 0.2893375E+02
 0.6626000E+01, 0.2892678E+02
 0.6628000E+01, 0.2891980E+02
 0.6630000E+01, 0.2891283E+02
 0.6632000E+01, 0.2890586E+02
 0.6634000E+01, 0.2889890E+02
 0.6636000E+01, 0.2889193E+02
 0.6638000E+01, 0.2888497E+02
 0.6640000E+01, 0.2887801E+02
 0.6642000E+01, 0.2887105E+02
 0.6644000E+01, 0.2886409E+02
 0.6646000E+01, 0.2885714E+02
 0.6648000E+01, 0.2885019E+02
 0.6650000E+01, 0.2884324E+02
 0.6652000E+01, 0.2883629E+02
 0.6654000E+01, 0.2882934E+02
 0.6656000E+01, 0.2882240E+02
 0.6658000E+01, 0.2881545E+02
 0.6660000E+01, 0.2880852E+02
 0.6662000E+01, 0.2880158E+02
 0.6664000E+01, 0.2879464E+02
 0.6666000E+01, 0.2878771E+02
 0.6668000E+01, 0.2878078E+02
 0.6670000E+01, 0.2877385E+02
 0.6672000E+01, 0.2876692E+02
 0.6674000E+01, 0.2876000E+02
 0.6676000E+01, 0.2875307E+02
 0.6678000E+01, 0.2874615E+02
 0.6680000E+01, 0.2873923E+02
 0.6682000E+01, 0.2873232E+02
 0.6684000E+01, 0.2872541E+02
 0.6686000E+01, 0.2871849E+02
 0.6688000E+01, 0.2871159E+02
 0.6690000E+01, 0.2870468E+02
 0.6692000E+01, 0.2869777E+02
 0.6694000E+01, 0.2869087E+02
 0.6696000E+01, 0.2868397E+02
 0.6698000E+01, 0.2867707E+02
 0.6700000E+01, 0.2867018E+02
 0.6702000E+01, 0.2866328E+02
 0.6704000E+01, 0.2865639E+02
 0.6706000E+01, 0.2864950E+02
 0.6708000E+01, 0.2864262E+02
 0.6710000E+01, 0.2863573E+02
 0.6712000E+01, 0.2862885E+02
 0.6714000E+01, 0.2862197E+02
 0.6716000E+01, 0.2861509E+02
 0.6718000E+01, 0.2860822E+02
 0.6720000E+01, 0.2860134E+02
 0.6722000E+01, 0.2859447E+02
 0.6724000E+01, 0.2858760E+02
 0.6726000E+01, 0.2858074E+02
 0.6728000E+01, 0.2857387E+02
 0.6730000E+01, 0.2856701E+02
 0.6732000E+01, 0.2856015E+02
 0.6734000E+01, 0.2855330E+02
 0.6736000E+01, 0.2854644E+02
 0.6738000E+01, 0.2853959E+02
 0.6740000E+01, 0.2853274E+02
 0.6742000E+01, 0.2852589E+02
 0.6744000E+01, 0.2851905E+02
 0.6746000E+01, 0.2851221E+02
 0.6748000E+01, 0.2850537E+02
 0.6750000E+01, 0.2849853E+02
 0.6752000E+01, 0.2849170E+02
 0.6754000E+01, 0.2848486E+02
 0.6756000E+01, 0.2847803E+02
 0.6758000E+01, 0.2847120E+02
 0.6760000E+01, 0.2846438E+02
 0.6762000E+01, 0.2845756E+02
 0.6764000E+01, 0.2845074E+02
 0.6766000E+01, 0.2844392E+02
 0.6768000E+01, 0.2843710E+02
 0.6770000E+01, 0.2843029E+02
 0.6772000E+01, 0.2842348E+02
 0.6774000E+01, 0.2841667E+02
 0.6776000E+01, 0.2840987E+02
 0.6778000E+01, 0.2840306E+02
 0.6780000E+01, 0.2839626E+02
 0.6782000E+01, 0.2838946E+02
 0.6784000E+01, 0.2838267E+02
 0.6786000E+01, 0.2837588E+02
 0.6788000E+01, 0.2836909E+02
 0.6790000E+01, 0.2836230E+02
 0.6792000E+01, 0.2835551E+02
 0.6794000E+01, 0.2834873E+02
 0.6796000E+01, 0.2834195E+02
 0.6798000E+01, 0.2833517E+02
 0.6800000E+01, 0.2832840E+02
 0.6802000E+01, 0.2832162E+02
 0.6804000E+01, 0.2831485E+02
 0.6806000E+01, 0.2830809E+02
 0.6808000E+01, 0.2830132E+02
 0.6810000E+01, 0.2829456E+02
 0.6812000E+01, 0.2828780E+02
 0.6814000E+01, 0.2828104E+02
 0.6816000E+01, 0.2827429E+02
 0.6818000E+01, 0.2826754E+02
 0.6820000E+01, 0.2826079E+02
 0.6822000E+01, 0.2825404E+02
 0.6824000E+01, 0.2824730E+02
 0.6826000E+01, 0.2824056E+02
 0.6828000E+01, 0.2823382E+02
 0.6830000E+01, 0.2822708E+02
 0.6832000E+01, 0.2822035E+02
 0.6834000E+01, 0.2821362E+02
 0.6836000E+01, 0.2820689E+02
 0.6838000E+01, 0.2820017E+02
 0.6840000E+01, 0.2819345E+02
 0.6842000E+01, 0.2818673E+02
 0.6844000E+01, 0.2818001E+02
 0.6846000E+01, 0.2817330E+02
 0.6848000E+01, 0.2816659E+02
 0.6850000E+01, 0.2815988E+02
 0.6852000E+01, 0.2815317E+02
 0.6854000E+01, 0.2814647E+02
 0.6856000E+01, 0.2813977E+02
 0.6858000E+01, 0.2813307E+02
 0.6860000E+01, 0.2812638E+02
 0.6862000E+01, 0.2811969E+02
 0.6864000E+01, 0.2811300E+02
 0.6866000E+01, 0.2810631E+02
 0.6868000E+01, 0.2809963E+02
 0.6870000E+01, 0.2809295E+02
 0.6872000E+01, 0.2808627E+02
 0.6874000E+01, 0.2807960E+02
 0.6876000E+01, 0.2807292E+02
 0.6878000E+01, 0.2806626E+02
 0.6880000E+01, 0.2805959E+02
 0.6882000E+01, 0.2805293E+02
 0.6884000E+01, 0.2804627E+02
 0.6886000E+01, 0.2803961E+02
 0.6888000E+01, 0.2803296E+02
 0.6890000E+01, 0.2802630E+02
 0.6892000E+01, 0.2801966E+02
 0.6894000E+01, 0.2801301E+02
 0.6896000E+01, 0.2800637E+02
 0.6898000E+01, 0.2799973E+02
 0.6900000E+01, 0.2799309E+02
 0.6902000E+01, 0.2798646E+02
 0.6904000E+01, 0.2797983E+02
 0.6906000E+01, 0.2797320E+02
 0.6908000E+01, 0.2796658E+02
 0.6910000E+01, 0.2795995E+02
 0.6912000E+01, 0.2795333E+02
 0.6914000E+01, 0.2794672E+02
 0.6916000E+01, 0.2794011E+02
 0.6918000E+01, 0.2793350E+02
 0.6920000E+01, 0.2792689E+02
 0.6922000E+01, 0.2792029E+02
 0.6924000E+01, 0.2791369E+02
 0.6926000E+01, 0.2790709E+02
 0.6928000E+01, 0.2790050E+02
 0.6930000E+01, 0.2789391E+02
 0.6932000E+01, 0.2788732E+02
 0.6934000E+01, 0.2788074E+02
 0.6936000E+01, 0.2787416E+02
 0.6938000E+01, 0.2786758E+02
 0.6940000E+01, 0.2786100E+02
 0.6942000E+01, 0.2785443E+02
 0.6944000E+01, 0.2784786E+02
 0.6946000E+01, 0.2784130E+02
 0.6948000E+01, 0.2783474E+02
 0.6950000E+01, 0.2782818E+02
 0.6952000E+01, 0.2782162E+02
 0.6954000E+01, 0.2781507E+02
 0.6956000E+01, 0.2780853E+02
 0.6958000E+01, 0.2780198E+02
 0.6960000E+01, 0.2779544E+02
 0.6962000E+01, 0.2778890E+02
 0.6964000E+01, 0.2778236E+02
 0.6966000E+01, 0.2777583E+02
 0.6968000E+01, 0.2776930E+02
 0.6970000E+01, 0.2776278E+02
