@PIN,POH,PNB,PRF,PNF,PEX [MW]  vs t@
X,PIN,POH,PNB,PRF,PNF,PEX
 0.1532000E+01, 0.1740575E+03, 0.2915557E+02, 0.0000000E+00, 0.1050000E+03, 0.3990191E+02, 0.1050000E+03,
 0.1534000E+01, 0.1740930E+03, 0.2914930E+02, 0.0000000E+00, 0.1050000E+03, 0.3994375E+02, 0.1050000E+03,
 0.1536000E+01, 0.1741286E+03, 0.2914303E+02, 0.0000000E+00, 0.1050000E+03, 0.3998561E+02, 0.1050000E+03,
 0.1538000E+01, 0.1741643E+03, 0.2913678E+02, 0.0000000E+00, 0.1050000E+03, 0.4002748E+02, 0.1050000E+03,
 0.1540000E+01, 0.1741999E+03, 0.2913052E+02, 0.0000000E+00, 0.1050000E+03, 0.4006938E+02, 0.1050000E+03,
 0.1542000E+01, 0.1742356E+03, 0.2912428E+02, 0.0000000E+00, 0.1050000E+03, 0.4011129E+02, 0.1050000E+03,
 0.1544000E+01, 0.1742713E+03, 0.2911804E+02, 0.0000000E+00, 0.1050000E+03, 0.4015321E+02, 0.1050000E+03,
 0.1546000E+01, 0.1743070E+03, 0.2911180E+02, 0.0000000E+00, 0.1050000E+03, 0.4019516E+02, 0.1050000E+03,
 0.1548000E+01, 0.1743427E+03, 0.2910558E+02, 0.0000000E+00, 0.1050000E+03, 0.4023712E+02, 0.1050000E+03,
 0.1550000E+01, 0.1743785E+03, 0.2909936E+02, 0.0000000E+00, 0.1050000E+03, 0.4027910E+02, 0.1050000E+03,
 0.1552000E+01, 0.1744142E+03, 0.2909314E+02, 0.0000000E+00, 0.1050000E+03, 0.4032110E+02, 0.1050000E+03,
 0.1554000E+01, 0.1744500E+03, 0.2908693E+02, 0.0000000E+00, 0.1050000E+03, 0.4036311E+02, 0.1050000E+03,
 0.1556000E+01, 0.1744859E+03, 0.2908073E+02, 0.0000000E+00, 0.1050000E+03, 0.4040514E+02, 0.1050000E+03,
 0.1558000E+01, 0.1745217E+03, 0.2907453E+02, 0.0000000E+00, 0.1050000E+03, 0.4044719E+02, 0.1050000E+03,
 0.1560000E+01, 0.1745576E+03, 0.2906834E+02, 0.0000000E+00, 0.1050000E+03, 0.4048926E+02, 0.1050000E+03,
 0.1562000E+01, 0.1745935E+03, 0.2906216E+02, 0.0000000E+00, 0.1050000E+03, 0.4053134E+02, 0.1050000E+03,
 0.1564000E+01, 0.1746294E+03, 0.2905598E+02, 0.0000000E+00, 0.1050000E+03, 0.4057344E+02, 0.1050000E+03,
 0.1566000E+01, 0.1746653E+03, 0.2904975E+02, 0.0000000E+00, 0.1050000E+03, 0.4061556E+02, 0.1050000E+03,
 0.1568000E+01, 0.1747013E+03, 0.2904358E+02, 0.0000000E+00, 0.1050000E+03, 0.4065770E+02, 0.1050000E+03,
 0.1570000E+01, 0.1747373E+03, 0.2903742E+02, 0.0000000E+00, 0.1050000E+03, 0.4069986E+02, 0.1050000E+03,
 0.1572000E+01, 0.1747733E+03, 0.2903127E+02, 0.0000000E+00, 0.1050000E+03, 0.4074203E+02, 0.1050000E+03,
 0.1574000E+01, 0.1748093E+03, 0.2902512E+02, 0.0000000E+00, 0.1050000E+03, 0.4078422E+02, 0.1050000E+03,
 0.1576000E+01, 0.1748454E+03, 0.2901898E+02, 0.0000000E+00, 0.1050000E+03, 0.4082643E+02, 0.1050000E+03,
 0.1578000E+01, 0.1748815E+03, 0.2901285E+02, 0.0000000E+00, 0.1050000E+03, 0.4086866E+02, 0.1050000E+03,
 0.1580000E+01, 0.1749176E+03, 0.2900672E+02, 0.0000000E+00, 0.1050000E+03, 0.4091090E+02, 0.1050000E+03,
 0.1582000E+01, 0.1749538E+03, 0.2900060E+02, 0.0000000E+00, 0.1050000E+03, 0.4095316E+02, 0.1050000E+03,
 0.1584000E+01, 0.1749899E+03, 0.2899448E+02, 0.0000000E+00, 0.1050000E+03, 0.4099545E+02, 0.1050000E+03,
 0.1586000E+01, 0.1750261E+03, 0.2898837E+02, 0.0000000E+00, 0.1050000E+03, 0.4103775E+02, 0.1050000E+03,
 0.1588000E+01, 0.1750623E+03, 0.2898227E+02, 0.0000000E+00, 0.1050000E+03, 0.4108007E+02, 0.1050000E+03,
 0.1590000E+01, 0.1750986E+03, 0.2897618E+02, 0.0000000E+00, 0.1050000E+03, 0.4112240E+02, 0.1050000E+03,
 0.1592000E+01, 0.1751348E+03, 0.2897009E+02, 0.0000000E+00, 0.1050000E+03, 0.4116476E+02, 0.1050000E+03,
 0.1594000E+01, 0.1751711E+03, 0.2896401E+02, 0.0000000E+00, 0.1050000E+03, 0.4120713E+02, 0.1050000E+03,
 0.1596000E+01, 0.1752075E+03, 0.2895793E+02, 0.0000000E+00, 0.1050000E+03, 0.4124953E+02, 0.1050000E+03,
 0.1598000E+01, 0.1752438E+03, 0.2895186E+02, 0.0000000E+00, 0.1050000E+03, 0.4129194E+02, 0.1050000E+03,
 0.1600000E+01, 0.1752802E+03, 0.2894580E+02, 0.0000000E+00, 0.1050000E+03, 0.4133437E+02, 0.1050000E+03,
 0.1602000E+01, 0.1753173E+03, 0.2894049E+02, 0.0000000E+00, 0.1050000E+03, 0.4137682E+02, 0.1050000E+03,
 0.1604000E+01, 0.1753537E+03, 0.2893444E+02, 0.0000000E+00, 0.1050000E+03, 0.4141929E+02, 0.1050000E+03,
 0.1606000E+01, 0.1753902E+03, 0.2892840E+02, 0.0000000E+00, 0.1050000E+03, 0.4146178E+02, 0.1050000E+03,
 0.1608000E+01, 0.1754267E+03, 0.2892236E+02, 0.0000000E+00, 0.1050000E+03, 0.4150428E+02, 0.1050000E+03,
 0.1610000E+01, 0.1754631E+03, 0.2891633E+02, 0.0000000E+00, 0.1050000E+03, 0.4154681E+02, 0.1050000E+03,
 0.1612000E+01, 0.1754997E+03, 0.2891031E+02, 0.0000000E+00, 0.1050000E+03, 0.4158936E+02, 0.1050000E+03,
 0.1614000E+01, 0.1755362E+03, 0.2890429E+02, 0.0000000E+00, 0.1050000E+03, 0.4163192E+02, 0.1050000E+03,
 0.1616000E+01, 0.1755728E+03, 0.2889828E+02, 0.0000000E+00, 0.1050000E+03, 0.4167450E+02, 0.1050000E+03,
 0.1618000E+01, 0.1756094E+03, 0.2889228E+02, 0.0000000E+00, 0.1050000E+03, 0.4171711E+02, 0.1050000E+03,
 0.1620000E+01, 0.1756460E+03, 0.2888628E+02, 0.0000000E+00, 0.1050000E+03, 0.4175973E+02, 0.1050000E+03,
 0.1622000E+01, 0.1756827E+03, 0.2888029E+02, 0.0000000E+00, 0.1050000E+03, 0.4180238E+02, 0.1050000E+03,
 0.1624000E+01, 0.1757193E+03, 0.2887431E+02, 0.0000000E+00, 0.1050000E+03, 0.4184504E+02, 0.1050000E+03,
 0.1626000E+01, 0.1757560E+03, 0.2886833E+02, 0.0000000E+00, 0.1050000E+03, 0.4188772E+02, 0.1050000E+03,
 0.1628000E+01, 0.1757928E+03, 0.2886236E+02, 0.0000000E+00, 0.1050000E+03, 0.4193042E+02, 0.1050000E+03,
 0.1630000E+01, 0.1758295E+03, 0.2885639E+02, 0.0000000E+00, 0.1050000E+03, 0.4197314E+02, 0.1050000E+03,
 0.1632000E+01, 0.1758663E+03, 0.2885044E+02, 0.0000000E+00, 0.1050000E+03, 0.4201588E+02, 0.1050000E+03,
 0.1634000E+01, 0.1759031E+03, 0.2884448E+02, 0.0000000E+00, 0.1050000E+03, 0.4205865E+02, 0.1050000E+03,
 0.1636000E+01, 0.1759400E+03, 0.2883854E+02, 0.0000000E+00, 0.1050000E+03, 0.4210143E+02, 0.1050000E+03,
 0.1638000E+01, 0.1759768E+03, 0.2883260E+02, 0.0000000E+00, 0.1050000E+03, 0.4214423E+02, 0.1050000E+03,
 0.1640000E+01, 0.1760137E+03, 0.2882667E+02, 0.0000000E+00, 0.1050000E+03, 0.4218706E+02, 0.1050000E+03,
 0.1642000E+01, 0.1760506E+03, 0.2882075E+02, 0.0000000E+00, 0.1050000E+03, 0.4222990E+02, 0.1050000E+03,
 0.1644000E+01, 0.1760876E+03, 0.2881483E+02, 0.0000000E+00, 0.1050000E+03, 0.4227276E+02, 0.1050000E+03,
 0.1646000E+01, 0.1761246E+03, 0.2880892E+02, 0.0000000E+00, 0.1050000E+03, 0.4231565E+02, 0.1050000E+03,
 0.1648000E+01, 0.1761616E+03, 0.2880301E+02, 0.0000000E+00, 0.1050000E+03, 0.4235855E+02, 0.1050000E+03,
 0.1650000E+01, 0.1761986E+03, 0.2879712E+02, 0.0000000E+00, 0.1050000E+03, 0.4240147E+02, 0.1050000E+03,
 0.1652000E+01, 0.1762356E+03, 0.2879123E+02, 0.0000000E+00, 0.1050000E+03, 0.4244442E+02, 0.1050000E+03,
 0.1654000E+01, 0.1762727E+03, 0.2878534E+02, 0.0000000E+00, 0.1050000E+03, 0.4248739E+02, 0.1050000E+03,
 0.1656000E+01, 0.1763098E+03, 0.2877946E+02, 0.0000000E+00, 0.1050000E+03, 0.4253038E+02, 0.1050000E+03,
 0.1658000E+01, 0.1763470E+03, 0.2877359E+02, 0.0000000E+00, 0.1050000E+03, 0.4257338E+02, 0.1050000E+03,
 0.1660000E+01, 0.1763841E+03, 0.2876773E+02, 0.0000000E+00, 0.1050000E+03, 0.4261641E+02, 0.1050000E+03,
 0.1662000E+01, 0.1764213E+03, 0.2876187E+02, 0.0000000E+00, 0.1050000E+03, 0.4265946E+02, 0.1050000E+03,
 0.1664000E+01, 0.1764586E+03, 0.2875602E+02, 0.0000000E+00, 0.1050000E+03, 0.4270253E+02, 0.1050000E+03,
 0.1666000E+01, 0.1764958E+03, 0.2875018E+02, 0.0000000E+00, 0.1050000E+03, 0.4274563E+02, 0.1050000E+03,
 0.1668000E+01, 0.1765331E+03, 0.2874434E+02, 0.0000000E+00, 0.1050000E+03, 0.4278874E+02, 0.1050000E+03,
 0.1670000E+01, 0.1765704E+03, 0.2873851E+02, 0.0000000E+00, 0.1050000E+03, 0.4283188E+02, 0.1050000E+03,
 0.1672000E+01, 0.1766077E+03, 0.2873269E+02, 0.0000000E+00, 0.1050000E+03, 0.4287503E+02, 0.1050000E+03,
 0.1674000E+01, 0.1766451E+03, 0.2872687E+02, 0.0000000E+00, 0.1050000E+03, 0.4291821E+02, 0.1050000E+03,
 0.1676000E+01, 0.1766825E+03, 0.2872106E+02, 0.0000000E+00, 0.1050000E+03, 0.4296141E+02, 0.1050000E+03,
 0.1678000E+01, 0.1767199E+03, 0.2871526E+02, 0.0000000E+00, 0.1050000E+03, 0.4300463E+02, 0.1050000E+03,
 0.1680000E+01, 0.1767573E+03, 0.2870946E+02, 0.0000000E+00, 0.1050000E+03, 0.4304788E+02, 0.1050000E+03,
 0.1682000E+01, 0.1767948E+03, 0.2870367E+02, 0.0000000E+00, 0.1050000E+03, 0.4309114E+02, 0.1050000E+03,
 0.1684000E+01, 0.1768323E+03, 0.2869789E+02, 0.0000000E+00, 0.1050000E+03, 0.4313443E+02, 0.1050000E+03,
 0.1686000E+01, 0.1768698E+03, 0.2869211E+02, 0.0000000E+00, 0.1050000E+03, 0.4317774E+02, 0.1050000E+03,
 0.1688000E+01, 0.1769074E+03, 0.2868634E+02, 0.0000000E+00, 0.1050000E+03, 0.4322107E+02, 0.1050000E+03,
 0.1690000E+01, 0.1769450E+03, 0.2868058E+02, 0.0000000E+00, 0.1050000E+03, 0.4326442E+02, 0.1050000E+03,
 0.1692000E+01, 0.1769826E+03, 0.2867482E+02, 0.0000000E+00, 0.1050000E+03, 0.4330780E+02, 0.1050000E+03,
 0.1694000E+01, 0.1770203E+03, 0.2866907E+02, 0.0000000E+00, 0.1050000E+03, 0.4335120E+02, 0.1050000E+03,
 0.1696000E+01, 0.1770579E+03, 0.2866333E+02, 0.0000000E+00, 0.1050000E+03, 0.4339462E+02, 0.1050000E+03,
 0.1698000E+01, 0.1770957E+03, 0.2865759E+02, 0.0000000E+00, 0.1050000E+03, 0.4343806E+02, 0.1050000E+03,
 0.1700000E+01, 0.1771334E+03, 0.2865186E+02, 0.0000000E+00, 0.1050000E+03, 0.4348153E+02, 0.1050000E+03,
 0.1702000E+01, 0.1771712E+03, 0.2864614E+02, 0.0000000E+00, 0.1050000E+03, 0.4352502E+02, 0.1050000E+03,
 0.1704000E+01, 0.1772090E+03, 0.2864042E+02, 0.0000000E+00, 0.1050000E+03, 0.4356853E+02, 0.1050000E+03,
 0.1706000E+01, 0.1772468E+03, 0.2863471E+02, 0.0000000E+00, 0.1050000E+03, 0.4361206E+02, 0.1050000E+03,
 0.1708000E+01, 0.1772846E+03, 0.2862901E+02, 0.0000000E+00, 0.1050000E+03, 0.4365562E+02, 0.1050000E+03,
 0.1710000E+01, 0.1773225E+03, 0.2862332E+02, 0.0000000E+00, 0.1050000E+03, 0.4369920E+02, 0.1050000E+03,
 0.1712000E+01, 0.1773604E+03, 0.2861763E+02, 0.0000000E+00, 0.1050000E+03, 0.4374280E+02, 0.1050000E+03,
 0.1714000E+01, 0.1773984E+03, 0.2861194E+02, 0.0000000E+00, 0.1050000E+03, 0.4378642E+02, 0.1050000E+03,
 0.1716000E+01, 0.1774363E+03, 0.2860627E+02, 0.0000000E+00, 0.1050000E+03, 0.4383007E+02, 0.1050000E+03,
 0.1718000E+01, 0.1774743E+03, 0.2860060E+02, 0.0000000E+00, 0.1050000E+03, 0.4387374E+02, 0.1050000E+03,
 0.1720000E+01, 0.1775124E+03, 0.2859494E+02, 0.0000000E+00, 0.1050000E+03, 0.4391744E+02, 0.1050000E+03,
 0.1722000E+01, 0.1775504E+03, 0.2858928E+02, 0.0000000E+00, 0.1050000E+03, 0.4396116E+02, 0.1050000E+03,
 0.1724000E+01, 0.1775885E+03, 0.2858364E+02, 0.0000000E+00, 0.1050000E+03, 0.4400491E+02, 0.1050000E+03,
 0.1726000E+01, 0.1776267E+03, 0.2857799E+02, 0.0000000E+00, 0.1050000E+03, 0.4404867E+02, 0.1050000E+03,
 0.1728000E+01, 0.1776648E+03, 0.2857236E+02, 0.0000000E+00, 0.1050000E+03, 0.4409246E+02, 0.1050000E+03,
 0.1730000E+01, 0.1777030E+03, 0.2856673E+02, 0.0000000E+00, 0.1050000E+03, 0.4413628E+02, 0.1050000E+03,
 0.1732000E+01, 0.1777412E+03, 0.2856111E+02, 0.0000000E+00, 0.1050000E+03, 0.4418011E+02, 0.1050000E+03,
 0.1734000E+01, 0.1777795E+03, 0.2855549E+02, 0.0000000E+00, 0.1050000E+03, 0.4422398E+02, 0.1050000E+03,
 0.1736000E+01, 0.1778177E+03, 0.2854989E+02, 0.0000000E+00, 0.1050000E+03, 0.4426786E+02, 0.1050000E+03,
 0.1738000E+01, 0.1778561E+03, 0.2854428E+02, 0.0000000E+00, 0.1050000E+03, 0.4431177E+02, 0.1050000E+03,
 0.1740000E+01, 0.1778944E+03, 0.2853869E+02, 0.0000000E+00, 0.1050000E+03, 0.4435571E+02, 0.1050000E+03,
 0.1742000E+01, 0.1779328E+03, 0.2853310E+02, 0.0000000E+00, 0.1050000E+03, 0.4439967E+02, 0.1050000E+03,
 0.1744000E+01, 0.1779712E+03, 0.2852752E+02, 0.0000000E+00, 0.1050000E+03, 0.4444365E+02, 0.1050000E+03,
 0.1746000E+01, 0.1780096E+03, 0.2852195E+02, 0.0000000E+00, 0.1050000E+03, 0.4448766E+02, 0.1050000E+03,
 0.1748000E+01, 0.1780481E+03, 0.2851638E+02, 0.0000000E+00, 0.1050000E+03, 0.4453169E+02, 0.1050000E+03,
 0.1750000E+01, 0.1780866E+03, 0.2851082E+02, 0.0000000E+00, 0.1050000E+03, 0.4457575E+02, 0.1050000E+03,
 0.1752000E+01, 0.1781251E+03, 0.2850526E+02, 0.0000000E+00, 0.1050000E+03, 0.4461983E+02, 0.1050000E+03,
 0.1754000E+01, 0.1781637E+03, 0.2849972E+02, 0.0000000E+00, 0.1050000E+03, 0.4466394E+02, 0.1050000E+03,
 0.1756000E+01, 0.1782022E+03, 0.2849417E+02, 0.0000000E+00, 0.1050000E+03, 0.4470807E+02, 0.1050000E+03,
 0.1758000E+01, 0.1782409E+03, 0.2848864E+02, 0.0000000E+00, 0.1050000E+03, 0.4475223E+02, 0.1050000E+03,
 0.1760000E+01, 0.1782795E+03, 0.2848311E+02, 0.0000000E+00, 0.1050000E+03, 0.4479641E+02, 0.1050000E+03,
 0.1762000E+01, 0.1783182E+03, 0.2847759E+02, 0.0000000E+00, 0.1050000E+03, 0.4484062E+02, 0.1050000E+03,
 0.1764000E+01, 0.1783569E+03, 0.2847208E+02, 0.0000000E+00, 0.1050000E+03, 0.4488485E+02, 0.1050000E+03,
 0.1766000E+01, 0.1783957E+03, 0.2846657E+02, 0.0000000E+00, 0.1050000E+03, 0.4492911E+02, 0.1050000E+03,
 0.1768000E+01, 0.1784345E+03, 0.2846107E+02, 0.0000000E+00, 0.1050000E+03, 0.4497340E+02, 0.1050000E+03,
 0.1770000E+01, 0.1784733E+03, 0.2845557E+02, 0.0000000E+00, 0.1050000E+03, 0.4501771E+02, 0.1050000E+03,
 0.1772000E+01, 0.1785121E+03, 0.2845009E+02, 0.0000000E+00, 0.1050000E+03, 0.4506204E+02, 0.1050000E+03,
 0.1774000E+01, 0.1785510E+03, 0.2844460E+02, 0.0000000E+00, 0.1050000E+03, 0.4510641E+02, 0.1050000E+03,
 0.1776000E+01, 0.1785899E+03, 0.2843913E+02, 0.0000000E+00, 0.1050000E+03, 0.4515079E+02, 0.1050000E+03,
 0.1778000E+01, 0.1786289E+03, 0.2843366E+02, 0.0000000E+00, 0.1050000E+03, 0.4519521E+02, 0.1050000E+03,
 0.1780000E+01, 0.1786678E+03, 0.2842820E+02, 0.0000000E+00, 0.1050000E+03, 0.4523965E+02, 0.1050000E+03,
 0.1782000E+01, 0.1787069E+03, 0.2842275E+02, 0.0000000E+00, 0.1050000E+03, 0.4528411E+02, 0.1050000E+03,
 0.1784000E+01, 0.1787459E+03, 0.2841730E+02, 0.0000000E+00, 0.1050000E+03, 0.4532861E+02, 0.1050000E+03,
 0.1786000E+01, 0.1787850E+03, 0.2841186E+02, 0.0000000E+00, 0.1050000E+03, 0.4537313E+02, 0.1050000E+03,
 0.1788000E+01, 0.1788241E+03, 0.2840642E+02, 0.0000000E+00, 0.1050000E+03, 0.4541767E+02, 0.1050000E+03,
 0.1790000E+01, 0.1788632E+03, 0.2840100E+02, 0.0000000E+00, 0.1050000E+03, 0.4546225E+02, 0.1050000E+03,
 0.1792000E+01, 0.1789024E+03, 0.2839557E+02, 0.0000000E+00, 0.1050000E+03, 0.4550684E+02, 0.1050000E+03,
 0.1794000E+01, 0.1789416E+03, 0.2839016E+02, 0.0000000E+00, 0.1050000E+03, 0.4555147E+02, 0.1050000E+03,
 0.1796000E+01, 0.1789809E+03, 0.2838475E+02, 0.0000000E+00, 0.1050000E+03, 0.4559612E+02, 0.1050000E+03,
 0.1798000E+01, 0.1790202E+03, 0.2837935E+02, 0.0000000E+00, 0.1050000E+03, 0.4564080E+02, 0.1050000E+03,
 0.1800000E+01, 0.1790595E+03, 0.2837395E+02, 0.0000000E+00, 0.1050000E+03, 0.4568551E+02, 0.1050000E+03,
 0.1802000E+01, 0.1790988E+03, 0.2836857E+02, 0.0000000E+00, 0.1050000E+03, 0.4573025E+02, 0.1050000E+03,
 0.1804000E+01, 0.1791382E+03, 0.2836319E+02, 0.0000000E+00, 0.1050000E+03, 0.4577501E+02, 0.1050000E+03,
 0.1806000E+01, 0.1791776E+03, 0.2835781E+02, 0.0000000E+00, 0.1050000E+03, 0.4581980E+02, 0.1050000E+03,
 0.1808000E+01, 0.1792171E+03, 0.2835244E+02, 0.0000000E+00, 0.1050000E+03, 0.4586462E+02, 0.1050000E+03,
 0.1810000E+01, 0.1792565E+03, 0.2834708E+02, 0.0000000E+00, 0.1050000E+03, 0.4590946E+02, 0.1050000E+03,
 0.1812000E+01, 0.1792961E+03, 0.2834172E+02, 0.0000000E+00, 0.1050000E+03, 0.4595433E+02, 0.1050000E+03,
 0.1814000E+01, 0.1793356E+03, 0.2833637E+02, 0.0000000E+00, 0.1050000E+03, 0.4599924E+02, 0.1050000E+03,
 0.1816000E+01, 0.1793752E+03, 0.2833103E+02, 0.0000000E+00, 0.1050000E+03, 0.4604416E+02, 0.1050000E+03,
 0.1818000E+01, 0.1794148E+03, 0.2832570E+02, 0.0000000E+00, 0.1050000E+03, 0.4608912E+02, 0.1050000E+03,
 0.1820000E+01, 0.1794545E+03, 0.2832037E+02, 0.0000000E+00, 0.1050000E+03, 0.4613411E+02, 0.1050000E+03,
 0.1822000E+01, 0.1794942E+03, 0.2831504E+02, 0.0000000E+00, 0.1050000E+03, 0.4617912E+02, 0.1050000E+03,
 0.1824000E+01, 0.1795339E+03, 0.2830973E+02, 0.0000000E+00, 0.1050000E+03, 0.4622416E+02, 0.1050000E+03,
 0.1826000E+01, 0.1795737E+03, 0.2830442E+02, 0.0000000E+00, 0.1050000E+03, 0.4626923E+02, 0.1050000E+03,
 0.1828000E+01, 0.1796134E+03, 0.2829911E+02, 0.0000000E+00, 0.1050000E+03, 0.4631433E+02, 0.1050000E+03,
 0.1830000E+01, 0.1796533E+03, 0.2829382E+02, 0.0000000E+00, 0.1050000E+03, 0.4635946E+02, 0.1050000E+03,
 0.1832000E+01, 0.1796931E+03, 0.2828853E+02, 0.0000000E+00, 0.1050000E+03, 0.4640462E+02, 0.1050000E+03,
 0.1834000E+01, 0.1797330E+03, 0.2828324E+02, 0.0000000E+00, 0.1050000E+03, 0.4644980E+02, 0.1050000E+03,
 0.1836000E+01, 0.1797730E+03, 0.2827796E+02, 0.0000000E+00, 0.1050000E+03, 0.4649502E+02, 0.1050000E+03,
 0.1838000E+01, 0.1798130E+03, 0.2827269E+02, 0.0000000E+00, 0.1050000E+03, 0.4654026E+02, 0.1050000E+03,
 0.1840000E+01, 0.1798530E+03, 0.2826743E+02, 0.0000000E+00, 0.1050000E+03, 0.4658554E+02, 0.1050000E+03,
 0.1842000E+01, 0.1798930E+03, 0.2826217E+02, 0.0000000E+00, 0.1050000E+03, 0.4663084E+02, 0.1050000E+03,
 0.1844000E+01, 0.1799331E+03, 0.2825692E+02, 0.0000000E+00, 0.1050000E+03, 0.4667617E+02, 0.1050000E+03,
 0.1846000E+01, 0.1799732E+03, 0.2825167E+02, 0.0000000E+00, 0.1050000E+03, 0.4672153E+02, 0.1050000E+03,
 0.1848000E+01, 0.1800134E+03, 0.2824644E+02, 0.0000000E+00, 0.1050000E+03, 0.4676693E+02, 0.1050000E+03,
 0.1850000E+01, 0.1800536E+03, 0.2824120E+02, 0.0000000E+00, 0.1050000E+03, 0.4681235E+02, 0.1050000E+03,
 0.1852000E+01, 0.1800938E+03, 0.2823598E+02, 0.0000000E+00, 0.1050000E+03, 0.4685780E+02, 0.1050000E+03,
 0.1854000E+01, 0.1801340E+03, 0.2823076E+02, 0.0000000E+00, 0.1050000E+03, 0.4690329E+02, 0.1050000E+03,
 0.1856000E+01, 0.1801743E+03, 0.2822554E+02, 0.0000000E+00, 0.1050000E+03, 0.4694880E+02, 0.1050000E+03,
 0.1858000E+01, 0.1802147E+03, 0.2822034E+02, 0.0000000E+00, 0.1050000E+03, 0.4699434E+02, 0.1050000E+03,
 0.1860000E+01, 0.1802551E+03, 0.2821514E+02, 0.0000000E+00, 0.1050000E+03, 0.4703992E+02, 0.1050000E+03,
 0.1862000E+01, 0.1802955E+03, 0.2820994E+02, 0.0000000E+00, 0.1050000E+03, 0.4708552E+02, 0.1050000E+03,
 0.1864000E+01, 0.1803359E+03, 0.2820475E+02, 0.0000000E+00, 0.1050000E+03, 0.4713116E+02, 0.1050000E+03,
 0.1866000E+01, 0.1803764E+03, 0.2819957E+02, 0.0000000E+00, 0.1050000E+03, 0.4717682E+02, 0.1050000E+03,
 0.1868000E+01, 0.1804169E+03, 0.2819440E+02, 0.0000000E+00, 0.1050000E+03, 0.4722252E+02, 0.1050000E+03,
 0.1870000E+01, 0.1804575E+03, 0.2818923E+02, 0.0000000E+00, 0.1050000E+03, 0.4726825E+02, 0.1050000E+03,
 0.1872000E+01, 0.1804981E+03, 0.2818407E+02, 0.0000000E+00, 0.1050000E+03, 0.4731401E+02, 0.1050000E+03,
 0.1874000E+01, 0.1805387E+03, 0.2817891E+02, 0.0000000E+00, 0.1050000E+03, 0.4735980E+02, 0.1050000E+03,
 0.1876000E+01, 0.1805794E+03, 0.2817376E+02, 0.0000000E+00, 0.1050000E+03, 0.4740562E+02, 0.1050000E+03,
 0.1878000E+01, 0.1806201E+03, 0.2816862E+02, 0.0000000E+00, 0.1050000E+03, 0.4745147E+02, 0.1050000E+03,
 0.1880000E+01, 0.1806608E+03, 0.2816348E+02, 0.0000000E+00, 0.1050000E+03, 0.4749736E+02, 0.1050000E+03,
 0.1882000E+01, 0.1807016E+03, 0.2815835E+02, 0.0000000E+00, 0.1050000E+03, 0.4754328E+02, 0.1050000E+03,
 0.1884000E+01, 0.1807424E+03, 0.2815323E+02, 0.0000000E+00, 0.1050000E+03, 0.4758923E+02, 0.1050000E+03,
 0.1886000E+01, 0.1807833E+03, 0.2814811E+02, 0.0000000E+00, 0.1050000E+03, 0.4763521E+02, 0.1050000E+03,
 0.1888000E+01, 0.1808242E+03, 0.2814300E+02, 0.0000000E+00, 0.1050000E+03, 0.4768122E+02, 0.1050000E+03,
 0.1890000E+01, 0.1808652E+03, 0.2813789E+02, 0.0000000E+00, 0.1050000E+03, 0.4772727E+02, 0.1050000E+03,
 0.1892000E+01, 0.1809061E+03, 0.2813279E+02, 0.0000000E+00, 0.1050000E+03, 0.4777335E+02, 0.1050000E+03,
 0.1894000E+01, 0.1809472E+03, 0.2812770E+02, 0.0000000E+00, 0.1050000E+03, 0.4781946E+02, 0.1050000E+03,
 0.1896000E+01, 0.1809882E+03, 0.2812261E+02, 0.0000000E+00, 0.1050000E+03, 0.4786560E+02, 0.1050000E+03,
 0.1898000E+01, 0.1810293E+03, 0.2811753E+02, 0.0000000E+00, 0.1050000E+03, 0.4791178E+02, 0.1050000E+03,
 0.1900000E+01, 0.1810704E+03, 0.2811246E+02, 0.0000000E+00, 0.1050000E+03, 0.4795799E+02, 0.1050000E+03,
 0.1902000E+01, 0.1811116E+03, 0.2810739E+02, 0.0000000E+00, 0.1050000E+03, 0.4800423E+02, 0.1050000E+03,
 0.1904000E+01, 0.1811528E+03, 0.2810233E+02, 0.0000000E+00, 0.1050000E+03, 0.4805051E+02, 0.1050000E+03,
 0.1906000E+01, 0.1811941E+03, 0.2809727E+02, 0.0000000E+00, 0.1050000E+03, 0.4809682E+02, 0.1050000E+03,
 0.1908000E+01, 0.1812354E+03, 0.2809222E+02, 0.0000000E+00, 0.1050000E+03, 0.4814317E+02, 0.1050000E+03,
 0.1910000E+01, 0.1812767E+03, 0.2808718E+02, 0.0000000E+00, 0.1050000E+03, 0.4818954E+02, 0.1050000E+03,
 0.1912000E+01, 0.1813181E+03, 0.2808214E+02, 0.0000000E+00, 0.1050000E+03, 0.4823595E+02, 0.1050000E+03,
 0.1914000E+01, 0.1813595E+03, 0.2807711E+02, 0.0000000E+00, 0.1050000E+03, 0.4828240E+02, 0.1050000E+03,
 0.1916000E+01, 0.1814010E+03, 0.2807209E+02, 0.0000000E+00, 0.1050000E+03, 0.4832888E+02, 0.1050000E+03,
 0.1918000E+01, 0.1814425E+03, 0.2806707E+02, 0.0000000E+00, 0.1050000E+03, 0.4837539E+02, 0.1050000E+03,
 0.1920000E+01, 0.1814840E+03, 0.2806206E+02, 0.0000000E+00, 0.1050000E+03, 0.4842194E+02, 0.1050000E+03,
 0.1922000E+01, 0.1815256E+03, 0.2805705E+02, 0.0000000E+00, 0.1050000E+03, 0.4846852E+02, 0.1050000E+03,
