@BETAa,BETA0,[%],BETAN  vs t@
X,Y1,Y2,Y3
 0.6720000E+00, 0.7107255E+00, 0.1810751E+01, 0.7948416E+00,
 0.6740000E+00, 0.7109995E+00, 0.1810804E+01, 0.7951481E+00,
 0.6760000E+00, 0.7112738E+00, 0.1810856E+01, 0.7954548E+00,
 0.6780000E+00, 0.7115483E+00, 0.1810909E+01, 0.7957618E+00,
 0.6800000E+00, 0.7118230E+00, 0.1810961E+01, 0.7960690E+00,
 0.6820000E+00, 0.7120980E+00, 0.1811013E+01, 0.7963765E+00,
 0.6840000E+00, 0.7123732E+00, 0.1811065E+01, 0.7966843E+00,
 0.6860000E+00, 0.7126486E+00, 0.1811118E+01, 0.7969924E+00,
 0.6880000E+00, 0.7129242E+00, 0.1811170E+01, 0.7973006E+00,
 0.6900000E+00, 0.7132002E+00, 0.1811222E+01, 0.7976092E+00,
 0.6920000E+00, 0.7134762E+00, 0.1811275E+01, 0.7979179E+00,
 0.6940000E+00, 0.7137526E+00, 0.1811327E+01, 0.7982270E+00,
 0.6960000E+00, 0.7140291E+00, 0.1811379E+01, 0.7985362E+00,
 0.6980000E+00, 0.7143059E+00, 0.1811431E+01, 0.7988458E+00,
 0.7000000E+00, 0.7145829E+00, 0.1811484E+01, 0.7991556E+00,
 0.7020000E+00, 0.7148601E+00, 0.1811536E+01, 0.7994655E+00,
 0.7040000E+00, 0.7151375E+00, 0.1811588E+01, 0.7997758E+00,
 0.7060000E+00, 0.7154151E+00, 0.1811640E+01, 0.8000862E+00,
 0.7080000E+00, 0.7156929E+00, 0.1811693E+01, 0.8003969E+00,
 0.7100000E+00, 0.7159709E+00, 0.1811745E+01, 0.8007078E+00,
 0.7120000E+00, 0.7162491E+00, 0.1811797E+01, 0.8010190E+00,
 0.7140000E+00, 0.7165275E+00, 0.1811849E+01, 0.8013303E+00,
 0.7160000E+00, 0.7168061E+00, 0.1811902E+01, 0.8016418E+00,
 0.7180000E+00, 0.7170848E+00, 0.1811954E+01, 0.8019536E+00,
 0.7200000E+00, 0.7173638E+00, 0.1812006E+01, 0.8022655E+00,
 0.7220000E+00, 0.7176430E+00, 0.1812058E+01, 0.8025778E+00,
 0.7240000E+00, 0.7179223E+00, 0.1812111E+01, 0.8028901E+00,
 0.7260000E+00, 0.7182018E+00, 0.1812163E+01, 0.8032027E+00,
 0.7280000E+00, 0.7184815E+00, 0.1812215E+01, 0.8035156E+00,
 0.7300000E+00, 0.7187613E+00, 0.1812267E+01, 0.8038285E+00,
 0.7320000E+00, 0.7190413E+00, 0.1812320E+01, 0.8041416E+00,
 0.7340000E+00, 0.7193215E+00, 0.1812372E+01, 0.8044550E+00,
 0.7360000E+00, 0.7196019E+00, 0.1812424E+01, 0.8047686E+00,
 0.7380000E+00, 0.7198825E+00, 0.1812476E+01, 0.8050823E+00,
 0.7400000E+00, 0.7201632E+00, 0.1812529E+01, 0.8053963E+00,
 0.7420000E+00, 0.7204440E+00, 0.1812581E+01, 0.8057103E+00,
 0.7440000E+00, 0.7207251E+00, 0.1812633E+01, 0.8060246E+00,
 0.7460000E+00, 0.7210063E+00, 0.1812685E+01, 0.8063391E+00,
 0.7480000E+00, 0.7212876E+00, 0.1812737E+01, 0.8066538E+00,
 0.7500000E+00, 0.7215691E+00, 0.1812790E+01, 0.8069685E+00,
 0.7520000E+00, 0.7218508E+00, 0.1812842E+01, 0.8072836E+00,
 0.7540000E+00, 0.7221325E+00, 0.1812894E+01, 0.8075987E+00,
 0.7560000E+00, 0.7224145E+00, 0.1812946E+01, 0.8079140E+00,
 0.7580000E+00, 0.7226965E+00, 0.1812999E+01, 0.8082294E+00,
 0.7600000E+00, 0.7229788E+00, 0.1813051E+01, 0.8085451E+00,
 0.7620000E+00, 0.7232612E+00, 0.1813103E+01, 0.8088609E+00,
 0.7640000E+00, 0.7235436E+00, 0.1813155E+01, 0.8091768E+00,
 0.7660000E+00, 0.7238263E+00, 0.1813207E+01, 0.8094929E+00,
 0.7680000E+00, 0.7241091E+00, 0.1813259E+01, 0.8098091E+00,
 0.7700000E+00, 0.7243919E+00, 0.1813312E+01, 0.8101255E+00,
 0.7720000E+00, 0.7246750E+00, 0.1813364E+01, 0.8104421E+00,
 0.7740000E+00, 0.7249582E+00, 0.1813416E+01, 0.8107588E+00,
 0.7760000E+00, 0.7252415E+00, 0.1813468E+01, 0.8110756E+00,
 0.7780000E+00, 0.7255249E+00, 0.1813520E+01, 0.8113925E+00,
 0.7800000E+00, 0.7258084E+00, 0.1813573E+01, 0.8117096E+00,
 0.7820000E+00, 0.7260921E+00, 0.1813625E+01, 0.8120269E+00,
 0.7840000E+00, 0.7263759E+00, 0.1813677E+01, 0.8123443E+00,
 0.7860000E+00, 0.7266598E+00, 0.1813729E+01, 0.8126618E+00,
 0.7880000E+00, 0.7269438E+00, 0.1813781E+01, 0.8129794E+00,
 0.7900000E+00, 0.7272279E+00, 0.1813833E+01, 0.8132971E+00,
 0.7920000E+00, 0.7275121E+00, 0.1813886E+01, 0.8136150E+00,
 0.7940000E+00, 0.7277964E+00, 0.1813938E+01, 0.8139330E+00,
 0.7960000E+00, 0.7280809E+00, 0.1813990E+01, 0.8142511E+00,
 0.7980000E+00, 0.7283655E+00, 0.1814042E+01, 0.8145694E+00,
 0.8000000E+00, 0.7286501E+00, 0.1814094E+01, 0.8148876E+00,
 0.8020000E+00, 0.7289349E+00, 0.1814146E+01, 0.8152061E+00,
 0.8040000E+00, 0.7292197E+00, 0.1814198E+01, 0.8155247E+00,
 0.8060000E+00, 0.7295047E+00, 0.1814251E+01, 0.8158434E+00,
 0.8080000E+00, 0.7297898E+00, 0.1814303E+01, 0.8161622E+00,
 0.8100000E+00, 0.7300749E+00, 0.1814355E+01, 0.8164811E+00,
 0.8120000E+00, 0.7303602E+00, 0.1814407E+01, 0.8168001E+00,
 0.8140000E+00, 0.7306455E+00, 0.1814459E+01, 0.8171192E+00,
 0.8160000E+00, 0.7309309E+00, 0.1814511E+01, 0.8174384E+00,
 0.8180000E+00, 0.7312164E+00, 0.1814564E+01, 0.8177577E+00,
 0.8200000E+00, 0.7315021E+00, 0.1814616E+01, 0.8180771E+00,
 0.8220000E+00, 0.7317877E+00, 0.1814668E+01, 0.8183966E+00,
 0.8240000E+00, 0.7320735E+00, 0.1814720E+01, 0.8187162E+00,
 0.8260000E+00, 0.7323593E+00, 0.1814772E+01, 0.8190359E+00,
 0.8280000E+00, 0.7326453E+00, 0.1814824E+01, 0.8193557E+00,
 0.8300000E+00, 0.7329313E+00, 0.1814877E+01, 0.8196754E+00,
 0.8320000E+00, 0.7332174E+00, 0.1814929E+01, 0.8199955E+00,
 0.8340000E+00, 0.7335035E+00, 0.1814981E+01, 0.8203155E+00,
 0.8360000E+00, 0.7337897E+00, 0.1815033E+01, 0.8206356E+00,
 0.8380000E+00, 0.7340760E+00, 0.1815085E+01, 0.8209557E+00,
 0.8400000E+00, 0.7343624E+00, 0.1815137E+01, 0.8212760E+00,
 0.8420000E+00, 0.7346488E+00, 0.1815189E+01, 0.8215963E+00,
 0.8440000E+00, 0.7349354E+00, 0.1815242E+01, 0.8219168E+00,
 0.8460000E+00, 0.7352219E+00, 0.1815294E+01, 0.8222373E+00,
 0.8480000E+00, 0.7355086E+00, 0.1815346E+01, 0.8225578E+00,
 0.8500000E+00, 0.7357953E+00, 0.1815398E+01, 0.8228784E+00,
 0.8520000E+00, 0.7360820E+00, 0.1815450E+01, 0.8231992E+00,
 0.8540000E+00, 0.7363689E+00, 0.1815502E+01, 0.8235199E+00,
 0.8560000E+00, 0.7366557E+00, 0.1815554E+01, 0.8238407E+00,
 0.8580000E+00, 0.7369426E+00, 0.1815606E+01, 0.8241616E+00,
 0.8600000E+00, 0.7372296E+00, 0.1815659E+01, 0.8244826E+00,
 0.8620000E+00, 0.7375167E+00, 0.1815711E+01, 0.8248036E+00,
 0.8640000E+00, 0.7378038E+00, 0.1815763E+01, 0.8251247E+00,
 0.8660000E+00, 0.7380909E+00, 0.1815815E+01, 0.8254458E+00,
 0.8680000E+00, 0.7383781E+00, 0.1815867E+01, 0.8257670E+00,
 0.8700000E+00, 0.7386653E+00, 0.1815920E+01, 0.8260882E+00,
 0.8720000E+00, 0.7389526E+00, 0.1815972E+01, 0.8264095E+00,
 0.8740000E+00, 0.7392400E+00, 0.1816024E+01, 0.8267308E+00,
 0.8760000E+00, 0.7395273E+00, 0.1816076E+01, 0.8270522E+00,
 0.8780000E+00, 0.7398148E+00, 0.1816128E+01, 0.8273737E+00,
 0.8800000E+00, 0.7401022E+00, 0.1816180E+01, 0.8276951E+00,
 0.8820000E+00, 0.7403898E+00, 0.1816232E+01, 0.8280167E+00,
 0.8840000E+00, 0.7406773E+00, 0.1816285E+01, 0.8283383E+00,
 0.8860000E+00, 0.7409648E+00, 0.1816337E+01, 0.8286598E+00,
 0.8880000E+00, 0.7412525E+00, 0.1816389E+01, 0.8289815E+00,
 0.8900000E+00, 0.7415401E+00, 0.1816441E+01, 0.8293032E+00,
 0.8920000E+00, 0.7418278E+00, 0.1816494E+01, 0.8296250E+00,
 0.8940000E+00, 0.7421156E+00, 0.1816546E+01, 0.8299468E+00,
 0.8960000E+00, 0.7424033E+00, 0.1816598E+01, 0.8302685E+00,
 0.8980000E+00, 0.7426910E+00, 0.1816650E+01, 0.8305904E+00,
 0.9000000E+00, 0.7429788E+00, 0.1816702E+01, 0.8309122E+00,
 0.9020000E+00, 0.7432666E+00, 0.1816755E+01, 0.8312341E+00,
 0.9040000E+00, 0.7435545E+00, 0.1816807E+01, 0.8315560E+00,
 0.9060000E+00, 0.7438424E+00, 0.1816859E+01, 0.8318780E+00,
 0.9080000E+00, 0.7441303E+00, 0.1816911E+01, 0.8322000E+00,
 0.9100000E+00, 0.7444183E+00, 0.1816964E+01, 0.8325220E+00,
 0.9120000E+00, 0.7447062E+00, 0.1817016E+01, 0.8328440E+00,
 0.9140000E+00, 0.7449941E+00, 0.1817068E+01, 0.8331660E+00,
 0.9160000E+00, 0.7452821E+00, 0.1817120E+01, 0.8334881E+00,
 0.9180000E+00, 0.7455701E+00, 0.1817173E+01, 0.8338102E+00,
 0.9200000E+00, 0.7458581E+00, 0.1817225E+01, 0.8341323E+00,
 0.9220000E+00, 0.7461461E+00, 0.1817277E+01, 0.8344544E+00,
 0.9240000E+00, 0.7464342E+00, 0.1817330E+01, 0.8347765E+00,
 0.9260000E+00, 0.7467222E+00, 0.1817382E+01, 0.8350986E+00,
 0.9280000E+00, 0.7470104E+00, 0.1817434E+01, 0.8354208E+00,
 0.9300000E+00, 0.7472984E+00, 0.1817487E+01, 0.8357430E+00,
 0.9320000E+00, 0.7475865E+00, 0.1817539E+01, 0.8360652E+00,
 0.9340000E+00, 0.7478746E+00, 0.1817591E+01, 0.8363874E+00,
 0.9360000E+00, 0.7481627E+00, 0.1817644E+01, 0.8367096E+00,
 0.9380000E+00, 0.7484508E+00, 0.1817696E+01, 0.8370318E+00,
 0.9400000E+00, 0.7487389E+00, 0.1817748E+01, 0.8373541E+00,
 0.9420000E+00, 0.7490270E+00, 0.1817801E+01, 0.8376762E+00,
 0.9440000E+00, 0.7493152E+00, 0.1817853E+01, 0.8379985E+00,
 0.9460000E+00, 0.7496033E+00, 0.1817906E+01, 0.8383207E+00,
 0.9480000E+00, 0.7498915E+00, 0.1817958E+01, 0.8386430E+00,
 0.9500000E+00, 0.7501795E+00, 0.1818011E+01, 0.8389651E+00,
 0.9520000E+00, 0.7504677E+00, 0.1818063E+01, 0.8392874E+00,
 0.9540000E+00, 0.7507558E+00, 0.1818115E+01, 0.8396096E+00,
 0.9560000E+00, 0.7510439E+00, 0.1818168E+01, 0.8399318E+00,
 0.9580000E+00, 0.7513320E+00, 0.1818220E+01, 0.8402540E+00,
 0.9600000E+00, 0.7516202E+00, 0.1818273E+01, 0.8405763E+00,
 0.9620000E+00, 0.7519082E+00, 0.1818325E+01, 0.8408985E+00,
 0.9640000E+00, 0.7521964E+00, 0.1818378E+01, 0.8412207E+00,
 0.9660000E+00, 0.7524844E+00, 0.1818431E+01, 0.8415428E+00,
 0.9680000E+00, 0.7527725E+00, 0.1818483E+01, 0.8418650E+00,
 0.9700000E+00, 0.7530606E+00, 0.1818536E+01, 0.8421872E+00,
 0.9720000E+00, 0.7533486E+00, 0.1818588E+01, 0.8425093E+00,
 0.9740000E+00, 0.7536367E+00, 0.1818641E+01, 0.8428315E+00,
 0.9760000E+00, 0.7539247E+00, 0.1818694E+01, 0.8431536E+00,
 0.9780000E+00, 0.7542128E+00, 0.1818746E+01, 0.8434758E+00,
 0.9800000E+00, 0.7545008E+00, 0.1818799E+01, 0.8437978E+00,
 0.9820000E+00, 0.7547888E+00, 0.1818852E+01, 0.8441198E+00,
 0.9840000E+00, 0.7550768E+00, 0.1818904E+01, 0.8444420E+00,
 0.9860000E+00, 0.7553647E+00, 0.1818957E+01, 0.8447640E+00,
 0.9880000E+00, 0.7556527E+00, 0.1819010E+01, 0.8450860E+00,
 0.9900000E+00, 0.7559406E+00, 0.1819063E+01, 0.8454080E+00,
 0.9920000E+00, 0.7562285E+00, 0.1819116E+01, 0.8457300E+00,
 0.9940000E+00, 0.7565163E+00, 0.1819168E+01, 0.8460519E+00,
 0.9960000E+00, 0.7568042E+00, 0.1819221E+01, 0.8463739E+00,
 0.9980000E+00, 0.7570921E+00, 0.1819274E+01, 0.8466958E+00,
 0.1000000E+01, 0.7573799E+00, 0.1819327E+01, 0.8470176E+00,
 0.1002000E+01, 0.7576677E+00, 0.1819380E+01, 0.8473396E+00,
 0.1004000E+01, 0.7579555E+00, 0.1819433E+01, 0.8476614E+00,
 0.1006000E+01, 0.7582432E+00, 0.1819486E+01, 0.8479831E+00,
 0.1008000E+01, 0.7585310E+00, 0.1819539E+01, 0.8483050E+00,
 0.1010000E+01, 0.7588186E+00, 0.1819592E+01, 0.8486267E+00,
 0.1012000E+01, 0.7591063E+00, 0.1819645E+01, 0.8489484E+00,
 0.1014000E+01, 0.7593939E+00, 0.1819698E+01, 0.8492700E+00,
 0.1016000E+01, 0.7596815E+00, 0.1819751E+01, 0.8495917E+00,
 0.1018000E+01, 0.7599691E+00, 0.1819804E+01, 0.8499133E+00,
 0.1020000E+01, 0.7602567E+00, 0.1819857E+01, 0.8502350E+00,
 0.1022000E+01, 0.7605442E+00, 0.1819910E+01, 0.8505564E+00,
 0.1024000E+01, 0.7608317E+00, 0.1819963E+01, 0.8508780E+00,
 0.1026000E+01, 0.7611191E+00, 0.1820017E+01, 0.8511994E+00,
 0.1028000E+01, 0.7614065E+00, 0.1820070E+01, 0.8515209E+00,
 0.1030000E+01, 0.7616940E+00, 0.1820123E+01, 0.8518423E+00,
 0.1032000E+01, 0.7619813E+00, 0.1820177E+01, 0.8521637E+00,
 0.1034000E+01, 0.7622686E+00, 0.1820230E+01, 0.8524849E+00,
 0.1036000E+01, 0.7625559E+00, 0.1820283E+01, 0.8528063E+00,
 0.1038000E+01, 0.7628431E+00, 0.1820337E+01, 0.8531275E+00,
 0.1040000E+01, 0.7631303E+00, 0.1820390E+01, 0.8534486E+00,
 0.1042000E+01, 0.7634175E+00, 0.1820444E+01, 0.8537698E+00,
 0.1044000E+01, 0.7637047E+00, 0.1820497E+01, 0.8540910E+00,
 0.1046000E+01, 0.7639917E+00, 0.1820551E+01, 0.8544120E+00,
 0.1048000E+01, 0.7642788E+00, 0.1820604E+01, 0.8547330E+00,
 0.1050000E+01, 0.7645658E+00, 0.1820658E+01, 0.8550540E+00,
 0.1052000E+01, 0.7648528E+00, 0.1820712E+01, 0.8553750E+00,
 0.1054000E+01, 0.7651396E+00, 0.1820765E+01, 0.8556958E+00,
 0.1056000E+01, 0.7654266E+00, 0.1820819E+01, 0.8560167E+00,
 0.1058000E+01, 0.7657134E+00, 0.1820873E+01, 0.8563374E+00,
 0.1060000E+01, 0.7660002E+00, 0.1820927E+01, 0.8566582E+00,
 0.1062000E+01, 0.7662870E+00, 0.1820981E+01, 0.8569789E+00,
 0.1064000E+01, 0.7665737E+00, 0.1821035E+01, 0.8572996E+00,
 0.1066000E+01, 0.7668603E+00, 0.1821088E+01, 0.8576201E+00,
 0.1068000E+01, 0.7671469E+00, 0.1821142E+01, 0.8579407E+00,
 0.1070000E+01, 0.7674335E+00, 0.1821196E+01, 0.8582612E+00,
 0.1072000E+01, 0.7677200E+00, 0.1821251E+01, 0.8585816E+00,
 0.1074000E+01, 0.7680065E+00, 0.1821305E+01, 0.8589020E+00,
 0.1076000E+01, 0.7682929E+00, 0.1821359E+01, 0.8592222E+00,
 0.1078000E+01, 0.7685792E+00, 0.1821413E+01, 0.8595425E+00,
 0.1080000E+01, 0.7688656E+00, 0.1821468E+01, 0.8598627E+00,
 0.1082000E+01, 0.7691519E+00, 0.1821522E+01, 0.8601829E+00,
 0.1084000E+01, 0.7694381E+00, 0.1821576E+01, 0.8605030E+00,
 0.1086000E+01, 0.7697242E+00, 0.1821630E+01, 0.8608230E+00,
 0.1088000E+01, 0.7700104E+00, 0.1821685E+01, 0.8611430E+00,
 0.1090000E+01, 0.7702965E+00, 0.1821740E+01, 0.8614630E+00,
 0.1092000E+01, 0.7705825E+00, 0.1821794E+01, 0.8617828E+00,
 0.1094000E+01, 0.7708685E+00, 0.1821849E+01, 0.8621027E+00,
 0.1096000E+01, 0.7711543E+00, 0.1821903E+01, 0.8624223E+00,
 0.1098000E+01, 0.7714402E+00, 0.1821958E+01, 0.8627421E+00,
 0.1100000E+01, 0.7717260E+00, 0.1822013E+01, 0.8630617E+00,
 0.1102000E+01, 0.7720118E+00, 0.1822068E+01, 0.8633813E+00,
 0.1104000E+01, 0.7722974E+00, 0.1822123E+01, 0.8637007E+00,
 0.1106000E+01, 0.7725831E+00, 0.1822178E+01, 0.8640202E+00,
 0.1108000E+01, 0.7728686E+00, 0.1822233E+01, 0.8643395E+00,
 0.1110000E+01, 0.7731542E+00, 0.1822288E+01, 0.8646589E+00,
 0.1112000E+01, 0.7734396E+00, 0.1822343E+01, 0.8649781E+00,
 0.1114000E+01, 0.7737250E+00, 0.1822398E+01, 0.8652973E+00,
 0.1116000E+01, 0.7740104E+00, 0.1822453E+01, 0.8656164E+00,
 0.1118000E+01, 0.7742957E+00, 0.1822509E+01, 0.8659355E+00,
 0.1120000E+01, 0.7745809E+00, 0.1822564E+01, 0.8662544E+00,
 0.1122000E+01, 0.7748660E+00, 0.1822620E+01, 0.8665733E+00,
 0.1124000E+01, 0.7751512E+00, 0.1822675E+01, 0.8668922E+00,
 0.1126000E+01, 0.7754362E+00, 0.1822731E+01, 0.8672110E+00,
 0.1128000E+01, 0.7757212E+00, 0.1822787E+01, 0.8675297E+00,
 0.1130000E+01, 0.7760062E+00, 0.1822842E+01, 0.8678484E+00,
 0.1132000E+01, 0.7762910E+00, 0.1822898E+01, 0.8681670E+00,
 0.1134000E+01, 0.7765758E+00, 0.1822954E+01, 0.8684855E+00,
 0.1136000E+01, 0.7768605E+00, 0.1823010E+01, 0.8688039E+00,
 0.1138000E+01, 0.7771453E+00, 0.1823066E+01, 0.8691223E+00,
 0.1140000E+01, 0.7774299E+00, 0.1823122E+01, 0.8694406E+00,
 0.1142000E+01, 0.7777144E+00, 0.1823178E+01, 0.8697588E+00,
 0.1144000E+01, 0.7779989E+00, 0.1823235E+01, 0.8700770E+00,
 0.1146000E+01, 0.7782833E+00, 0.1823291E+01, 0.8703951E+00,
 0.1148000E+01, 0.7785677E+00, 0.1823347E+01, 0.8707131E+00,
 0.1150000E+01, 0.7788519E+00, 0.1823404E+01, 0.8710310E+00,
 0.1152000E+01, 0.7791362E+00, 0.1823460E+01, 0.8713489E+00,
 0.1154000E+01, 0.7794203E+00, 0.1823517E+01, 0.8716666E+00,
 0.1156000E+01, 0.7797045E+00, 0.1823574E+01, 0.8719844E+00,
 0.1158000E+01, 0.7799885E+00, 0.1823631E+01, 0.8723020E+00,
 0.1160000E+01, 0.7802724E+00, 0.1823688E+01, 0.8726196E+00,
 0.1162000E+01, 0.7805563E+00, 0.1823745E+01, 0.8729371E+00,
 0.1164000E+01, 0.7808402E+00, 0.1823802E+01, 0.8732545E+00,
 0.1166000E+01, 0.7811239E+00, 0.1823859E+01, 0.8735718E+00,
 0.1168000E+01, 0.7814076E+00, 0.1823916E+01, 0.8738891E+00,
 0.1170000E+01, 0.7816913E+00, 0.1823974E+01, 0.8742063E+00,
 0.1172000E+01, 0.7819747E+00, 0.1824031E+01, 0.8745233E+00,
 0.1174000E+01, 0.7822583E+00, 0.1824089E+01, 0.8748404E+00,
 0.1176000E+01, 0.7825416E+00, 0.1824147E+01, 0.8751574E+00,
 0.1178000E+01, 0.7828251E+00, 0.1824204E+01, 0.8754743E+00,
 0.1180000E+01, 0.7831083E+00, 0.1824262E+01, 0.8757911E+00,
 0.1182000E+01, 0.7833915E+00, 0.1824320E+01, 0.8761078E+00,
 0.1184000E+01, 0.7836747E+00, 0.1824378E+01, 0.8764246E+00,
 0.1186000E+01, 0.7839577E+00, 0.1824436E+01, 0.8767411E+00,
 0.1188000E+01, 0.7842408E+00, 0.1824495E+01, 0.8770576E+00,
 0.1190000E+01, 0.7845236E+00, 0.1824553E+01, 0.8773739E+00,
 0.1192000E+01, 0.7848065E+00, 0.1824611E+01, 0.8776903E+00,
 0.1194000E+01, 0.7850893E+00, 0.1824670E+01, 0.8780065E+00,
 0.1196000E+01, 0.7853720E+00, 0.1824729E+01, 0.8783227E+00,
 0.1198000E+01, 0.7856546E+00, 0.1824788E+01, 0.8786387E+00,
 0.1200000E+01, 0.7859372E+00, 0.1824847E+01, 0.8789548E+00,
 0.1202000E+01, 0.7862197E+00, 0.1824906E+01, 0.8792707E+00,
 0.1204000E+01, 0.7865021E+00, 0.1824965E+01, 0.8795866E+00,
 0.1206000E+01, 0.7867845E+00, 0.1825024E+01, 0.8799024E+00,
 0.1208000E+01, 0.7870668E+00, 0.1825083E+01, 0.8802180E+00,
 0.1210000E+01, 0.7873489E+00, 0.1825143E+01, 0.8805336E+00,
 0.1212000E+01, 0.7876310E+00, 0.1825203E+01, 0.8808491E+00,
 0.1214000E+01, 0.7879131E+00, 0.1825262E+01, 0.8811646E+00,
 0.1216000E+01, 0.7881951E+00, 0.1825322E+01, 0.8814799E+00,
 0.1218000E+01, 0.7884769E+00, 0.1825382E+01, 0.8817951E+00,
 0.1220000E+01, 0.7887588E+00, 0.1825443E+01, 0.8821104E+00,
 0.1222000E+01, 0.7890406E+00, 0.1825503E+01, 0.8824255E+00,
 0.1224000E+01, 0.7893223E+00, 0.1825563E+01, 0.8827405E+00,
 0.1226000E+01, 0.7896039E+00, 0.1825624E+01, 0.8830554E+00,
 0.1228000E+01, 0.7898854E+00, 0.1825685E+01, 0.8833703E+00,
 0.1230000E+01, 0.7901669E+00, 0.1825745E+01, 0.8836851E+00,
 0.1232000E+01, 0.7904482E+00, 0.1825806E+01, 0.8839996E+00,
 0.1234000E+01, 0.7907296E+00, 0.1825867E+01, 0.8843144E+00,
 0.1236000E+01, 0.7910107E+00, 0.1825929E+01, 0.8846288E+00,
 0.1238000E+01, 0.7912919E+00, 0.1825990E+01, 0.8849432E+00,
 0.1240000E+01, 0.7915730E+00, 0.1826052E+01, 0.8852576E+00,
 0.1242000E+01, 0.7918540E+00, 0.1826113E+01, 0.8855719E+00,
 0.1244000E+01, 0.7921349E+00, 0.1826175E+01, 0.8858861E+00,
 0.1246000E+01, 0.7924158E+00, 0.1826237E+01, 0.8862001E+00,
 0.1248000E+01, 0.7926965E+00, 0.1826300E+01, 0.8865141E+00,
 0.1250000E+01, 0.7929772E+00, 0.1826362E+01, 0.8868280E+00,
 0.1252000E+01, 0.7932578E+00, 0.1826424E+01, 0.8871418E+00,
 0.1254000E+01, 0.7935385E+00, 0.1826487E+01, 0.8874557E+00,
 0.1256000E+01, 0.7938188E+00, 0.1826550E+01, 0.8877692E+00,
 0.1258000E+01, 0.7940993E+00, 0.1826613E+01, 0.8880829E+00,
 0.1260000E+01, 0.7943795E+00, 0.1826676E+01, 0.8883963E+00,
 0.1262000E+01, 0.7946597E+00, 0.1826739E+01, 0.8887097E+00,
 0.1264000E+01, 0.7949399E+00, 0.1826803E+01, 0.8890229E+00,
 0.1266000E+01, 0.7952200E+00, 0.1826866E+01, 0.8893363E+00,
 0.1268000E+01, 0.7955000E+00, 0.1826930E+01, 0.8896493E+00,
 0.1270000E+01, 0.7957799E+00, 0.1826994E+01, 0.8899624E+00,
 0.1272000E+01, 0.7960597E+00, 0.1827058E+01, 0.8902754E+00,
 0.1274000E+01, 0.7963395E+00, 0.1827123E+01, 0.8905882E+00,
 0.1276000E+01, 0.7966192E+00, 0.1827187E+01, 0.8909010E+00,
 0.1278000E+01, 0.7968988E+00, 0.1827252E+01, 0.8912138E+00,
 0.1280000E+01, 0.7971783E+00, 0.1827317E+01, 0.8915263E+00,
 0.1282000E+01, 0.7974577E+00, 0.1827382E+01, 0.8918388E+00,
 0.1284000E+01, 0.7977371E+00, 0.1827448E+01, 0.8921513E+00,
 0.1286000E+01, 0.7980164E+00, 0.1827513E+01, 0.8924636E+00,
 0.1288000E+01, 0.7982956E+00, 0.1827579E+01, 0.8927759E+00,
 0.1290000E+01, 0.7985747E+00, 0.1827645E+01, 0.8930880E+00,
 0.1292000E+01, 0.7988538E+00, 0.1827711E+01, 0.8934001E+00,
 0.1294000E+01, 0.7991328E+00, 0.1827777E+01, 0.8937121E+00,
 0.1296000E+01, 0.7994117E+00, 0.1827844E+01, 0.8940240E+00,
 0.1298000E+01, 0.7996905E+00, 0.1827910E+01, 0.8943358E+00,
 0.1300000E+01, 0.7999692E+00, 0.1827977E+01, 0.8946475E+00,
 0.1302000E+01, 0.8002478E+00, 0.1828045E+01, 0.8949592E+00,
 0.1304000E+01, 0.8005264E+00, 0.1828112E+01, 0.8952707E+00,
 0.1306000E+01, 0.8008050E+00, 0.1828180E+01, 0.8955822E+00,
 0.1308000E+01, 0.8010833E+00, 0.1828248E+01, 0.8958935E+00,
 0.1310000E+01, 0.8013617E+00, 0.1828316E+01, 0.8962049E+00,
 0.1312000E+01, 0.8016400E+00, 0.1828384E+01, 0.8965161E+00,
 0.1314000E+01, 0.8019181E+00, 0.1828452E+01, 0.8968270E+00,
 0.1316000E+01, 0.8021963E+00, 0.1828521E+01, 0.8971382E+00,
 0.1318000E+01, 0.8024743E+00, 0.1828590E+01, 0.8974491E+00,
 0.1320000E+01, 0.8027522E+00, 0.1828660E+01, 0.8977599E+00,
 0.1322000E+01, 0.8030301E+00, 0.1828729E+01, 0.8980706E+00,
 0.1324000E+01, 0.8033078E+00, 0.1828799E+01, 0.8983813E+00,
 0.1326000E+01, 0.8035855E+00, 0.1828869E+01, 0.8986918E+00,
 0.1328000E+01, 0.8038632E+00, 0.1828939E+01, 0.8990024E+00,
 0.1330000E+01, 0.8041407E+00, 0.1829010E+01, 0.8993127E+00,
 0.1332000E+01, 0.8044181E+00, 0.1829080E+01, 0.8996230E+00,
 0.1334000E+01, 0.8046956E+00, 0.1829151E+01, 0.8999333E+00,
 0.1336000E+01, 0.8049728E+00, 0.1829223E+01, 0.9002433E+00,
 0.1338000E+01, 0.8052501E+00, 0.1829294E+01, 0.9005535E+00,
 0.1340000E+01, 0.8055273E+00, 0.1829366E+01, 0.9008634E+00,
 0.1342000E+01, 0.8058043E+00, 0.1829438E+01, 0.9011732E+00,
 0.1344000E+01, 0.8060813E+00, 0.1829511E+01, 0.9014830E+00,
 0.1346000E+01, 0.8063582E+00, 0.1829583E+01, 0.9017926E+00,
 0.1348000E+01, 0.8066350E+00, 0.1829656E+01, 0.9021022E+00,
 0.1350000E+01, 0.8069118E+00, 0.1829730E+01, 0.9024118E+00,
