psi_index,theta_index,theta_rad,R_m,Z_m,PSIP
  18,  28,  0.26507188E+01,  0.76117783E+01,  0.13926954E+01,  0.14491280E+02
  18,  29,  0.27488936E+01,  0.75891023E+01,  0.12945576E+01,  0.14491280E+02
  18,  30,  0.28470683E+01,  0.75724473E+01,  0.11952177E+01,  0.14491280E+02
  18,  31,  0.29452431E+01,  0.75614233E+01,  0.10950947E+01,  0.14491280E+02
  18,  32,  0.30434179E+01,  0.75557451E+01,  0.99452555E+00,  0.14491280E+02
  18,  33,  0.31415927E+01,  0.75552092E+01,  0.89379698E+00,  0.14491280E+02
  18,  34,  0.32397674E+01,  0.75597076E+01,  0.79316723E+00,  0.14491280E+02
  18,  35,  0.33379422E+01,  0.75692277E+01,  0.69288808E+00,  0.14491280E+02
  18,  36,  0.34361170E+01,  0.75838389E+01,  0.59322399E+00,  0.14491280E+02
  18,  37,  0.35342917E+01,  0.76036983E+01,  0.49447280E+00,  0.14491280E+02
  18,  38,  0.36324665E+01,  0.76290941E+01,  0.39700070E+00,  0.14491280E+02
  18,  39,  0.37306413E+01,  0.76603918E+01,  0.30126292E+00,  0.14491280E+02
  18,  40,  0.38288160E+01,  0.76980338E+01,  0.20784178E+00,  0.14491280E+02
  18,  41,  0.39269908E+01,  0.77425957E+01,  0.11752270E+00,  0.14491280E+02
  18,  42,  0.40251656E+01,  0.77946625E+01,  0.31321198E-01,  0.14491280E+02
  18,  43,  0.41233404E+01,  0.78548989E+01, -0.49369548E-01,  0.14491280E+02
  18,  44,  0.42215151E+01,  0.79237881E+01, -0.12279098E+00,  0.14491280E+02
  18,  45,  0.43196899E+01,  0.80015402E+01, -0.18672122E+00,  0.14491280E+02
  18,  46,  0.44178647E+01,  0.80878325E+01, -0.23850720E+00,  0.14491280E+02
  18,  47,  0.45160394E+01,  0.81812878E+01, -0.27581194E+00,  0.14491280E+02
  18,  48,  0.46142142E+01,  0.82797165E+01, -0.29665580E+00,  0.14491280E+02
  18,  49,  0.47123890E+01,  0.83802738E+01, -0.30004543E+00,  0.14491280E+02
  18,  50,  0.48105638E+01,  0.84799900E+01, -0.28651676E+00,  0.14491280E+02
  18,  51,  0.49087385E+01,  0.85765057E+01, -0.25794363E+00,  0.14491280E+02
  18,  52,  0.50069133E+01,  0.86683416E+01, -0.21670692E+00,  0.14491280E+02
  18,  53,  0.51050881E+01,  0.87540932E+01, -0.16396090E+00,  0.14491280E+02
  18,  54,  0.52032628E+01,  0.88335218E+01, -0.10206105E+00,  0.14491280E+02
  18,  55,  0.53014376E+01,  0.89062023E+01, -0.32369930E-01,  0.14491280E+02
  18,  56,  0.53996124E+01,  0.89720907E+01,  0.43796349E-01,  0.14491280E+02
  18,  57,  0.54977871E+01,  0.90310020E+01,  0.12547889E+00,  0.14491280E+02
  18,  58,  0.55959619E+01,  0.90831232E+01,  0.21165557E+00,  0.14491280E+02
  18,  59,  0.56941367E+01,  0.91283035E+01,  0.30166900E+00,  0.14491280E+02
  18,  60,  0.57923115E+01,  0.91665916E+01,  0.39482635E+00,  0.14491280E+02
  18,  61,  0.58904862E+01,  0.91979647E+01,  0.49053276E+00,  0.14491280E+02
  18,  62,  0.59886610E+01,  0.92223587E+01,  0.58825439E+00,  0.14491280E+02
  18,  63,  0.60868358E+01,  0.92399406E+01,  0.68742836E+00,  0.14491280E+02
  18,  64,  0.61850105E+01,  0.92505083E+01,  0.78759187E+00,  0.14491280E+02
  19,   1,  0.00000000E+00,  0.92947350E+01,  0.88825232E+00,  0.16436655E+02
  19,   2,  0.98174770E-01,  0.92908678E+01,  0.99560028E+00,  0.16436655E+02
  19,   3,  0.19634954E+00,  0.92793379E+01,  0.11023968E+01,  0.16436655E+02
  19,   4,  0.29452431E+00,  0.92601023E+01,  0.12080771E+01,  0.16436655E+02
  19,   5,  0.39269908E+00,  0.92332478E+01,  0.13120829E+01,  0.16436655E+02
  19,   6,  0.49087385E+00,  0.91988668E+01,  0.14138471E+01,  0.16436655E+02
  19,   7,  0.58904862E+00,  0.91567307E+01,  0.15126508E+01,  0.16436655E+02
  19,   8,  0.68722339E+00,  0.91070967E+01,  0.16079061E+01,  0.16436655E+02
  19,   9,  0.78539816E+00,  0.90498753E+01,  0.16988084E+01,  0.16436655E+02
  19,  10,  0.88357293E+00,  0.89851637E+01,  0.17845268E+01,  0.16436655E+02
  19,  11,  0.98174770E+00,  0.89133539E+01,  0.18643980E+01,  0.16436655E+02
  19,  12,  0.10799225E+01,  0.88341208E+01,  0.19369031E+01,  0.16436655E+02
  19,  13,  0.11780972E+01,  0.87483492E+01,  0.20015187E+01,  0.16436655E+02
  19,  14,  0.12762720E+01,  0.86558075E+01,  0.20560007E+01,  0.16436655E+02
  19,  15,  0.13744468E+01,  0.85578642E+01,  0.21000094E+01,  0.16436655E+02
  19,  16,  0.14726216E+01,  0.84549990E+01,  0.21307218E+01,  0.16436655E+02
  19,  17,  0.15707963E+01,  0.83488293E+01,  0.21465709E+01,  0.16436655E+02
  19,  18,  0.16689711E+01,  0.82414980E+01,  0.21463296E+01,  0.16436655E+02
  19,  19,  0.17671459E+01,  0.81355848E+01,  0.21289990E+01,  0.16436655E+02
  19,  20,  0.18653206E+01,  0.80339689E+01,  0.20944917E+01,  0.16436655E+02
  19,  21,  0.19634954E+01,  0.79394083E+01,  0.20437331E+01,  0.16436655E+02
  19,  22,  0.20616702E+01,  0.78537130E+01,  0.19790826E+01,  0.16436655E+02
  19,  23,  0.21598449E+01,  0.77778530E+01,  0.19031157E+01,  0.16436655E+02
  19,  24,  0.22580197E+01,  0.77121215E+01,  0.18182046E+01,  0.16436655E+02
  19,  25,  0.23561945E+01,  0.76560831E+01,  0.17265927E+01,  0.16436655E+02
  19,  26,  0.24543693E+01,  0.76091309E+01,  0.16299948E+01,  0.16436655E+02
  19,  27,  0.25525440E+01,  0.75705328E+01,  0.15297576E+01,  0.16436655E+02
  19,  28,  0.26507188E+01,  0.75395646E+01,  0.14269006E+01,  0.16436655E+02
  19,  29,  0.27488936E+01,  0.75155821E+01,  0.13221900E+01,  0.16436655E+02
  19,  30,  0.28470683E+01,  0.74980431E+01,  0.12162066E+01,  0.16436655E+02
  19,  31,  0.29452431E+01,  0.74865079E+01,  0.11094006E+01,  0.16436655E+02
  19,  32,  0.30434179E+01,  0.74806519E+01,  0.10021321E+01,  0.16436655E+02
  19,  33,  0.31415927E+01,  0.74802527E+01,  0.89470369E+00,  0.16436655E+02
  19,  34,  0.32397674E+01,  0.74851909E+01,  0.78738791E+00,  0.16436655E+02
  19,  35,  0.33379422E+01,  0.74954448E+01,  0.68044925E+00,  0.16436655E+02
  19,  36,  0.34361170E+01,  0.75110912E+01,  0.57416630E+00,  0.16436655E+02
  19,  37,  0.35342917E+01,  0.75323148E+01,  0.46885648E+00,  0.16436655E+02
  19,  38,  0.36324665E+01,  0.75593996E+01,  0.36490172E+00,  0.16436655E+02
  19,  39,  0.37306413E+01,  0.75927343E+01,  0.26278248E+00,  0.16436655E+02
  19,  40,  0.38288160E+01,  0.76328254E+01,  0.16312625E+00,  0.16436655E+02
  19,  41,  0.39269908E+01,  0.76802592E+01,  0.66755734E-01,  0.16436655E+02
  19,  42,  0.40251656E+01,  0.77356830E+01, -0.25243167E-01,  0.16436655E+02
  19,  43,  0.41233404E+01,  0.77998347E+01, -0.11136758E+00,  0.16436655E+02
  19,  44,  0.42215151E+01,  0.78731771E+01, -0.18979082E+00,  0.16436655E+02
  19,  45,  0.43196899E+01,  0.79561520E+01, -0.25790820E+00,  0.16436655E+02
  19,  46,  0.44178647E+01,  0.80481062E+01, -0.31327173E+00,  0.16436655E+02
  19,  47,  0.45160394E+01,  0.81478300E+01, -0.35289630E+00,  0.16436655E+02
  19,  48,  0.46142142E+01,  0.82529078E+01, -0.37463567E+00,  0.16436655E+02
  19,  49,  0.47123890E+01,  0.83601675E+01, -0.37793931E+00,  0.16436655E+02
  19,  50,  0.48105638E+01,  0.84665222E+01, -0.36354095E+00,  0.16436655E+02
  19,  51,  0.49087385E+01,  0.85693703E+01, -0.33281535E+00,  0.16436655E+02
  19,  52,  0.50069133E+01,  0.86670742E+01, -0.28828487E+00,  0.16436655E+02
  19,  53,  0.51050881E+01,  0.87588329E+01, -0.23252247E+00,  0.16436655E+02
  19,  54,  0.52032628E+01,  0.88434553E+01, -0.16639856E+00,  0.16436655E+02
  19,  55,  0.53014376E+01,  0.89213181E+01, -0.92435397E-01,  0.16436655E+02
  19,  56,  0.53996124E+01,  0.89917498E+01, -0.11339962E-01,  0.16436655E+02
  19,  57,  0.54977871E+01,  0.90549288E+01,  0.75517923E-01,  0.16436655E+02
  19,  58,  0.55959619E+01,  0.91108780E+01,  0.16720630E+00,  0.16436655E+02
  19,  59,  0.56941367E+01,  0.91594048E+01,  0.26303402E+00,  0.16436655E+02
  19,  60,  0.57923115E+01,  0.92006140E+01,  0.36223069E+00,  0.16436655E+02
  19,  61,  0.58904862E+01,  0.92343235E+01,  0.46422049E+00,  0.16436655E+02
  19,  62,  0.59886610E+01,  0.92607193E+01,  0.56834483E+00,  0.16436655E+02
  19,  63,  0.60868358E+01,  0.92796345E+01,  0.67408389E+00,  0.16436655E+02
  19,  64,  0.61850105E+01,  0.92909880E+01,  0.78089988E+00,  0.16436655E+02
  20,   1,  0.00000000E+00,  0.93355026E+01,  0.88825232E+00,  0.18513239E+02
  20,   2,  0.98174770E-01,  0.93313398E+01,  0.10023391E+01,  0.18513239E+02
  20,   3,  0.19634954E+00,  0.93188934E+01,  0.11158211E+01,  0.18513239E+02
  20,   4,  0.29452431E+00,  0.92983122E+01,  0.12281148E+01,  0.18513239E+02
  20,   5,  0.39269908E+00,  0.92695942E+01,  0.13386029E+01,  0.18513239E+02
  20,   6,  0.49087385E+00,  0.92326145E+01,  0.14466110E+01,  0.18513239E+02
  20,   7,  0.58904862E+00,  0.91874199E+01,  0.15514390E+01,  0.18513239E+02
  20,   8,  0.68722339E+00,  0.91342964E+01,  0.16524819E+01,  0.18513239E+02
  20,   9,  0.78539816E+00,  0.90731621E+01,  0.17488956E+01,  0.18513239E+02
  20,  10,  0.88357293E+00,  0.90039759E+01,  0.18396857E+01,  0.18513239E+02
  20,  11,  0.98174770E+00,  0.89272919E+01,  0.19242280E+01,  0.18513239E+02
  20,  12,  0.10799225E+01,  0.88430595E+01,  0.20012803E+01,  0.18513239E+02
  20,  13,  0.11780972E+01,  0.87513733E+01,  0.20692294E+01,  0.18513239E+02
  20,  14,  0.12762720E+01,  0.86533213E+01,  0.21276672E+01,  0.18513239E+02
  20,  15,  0.13744468E+01,  0.85489607E+01,  0.21737783E+01,  0.18513239E+02
  20,  16,  0.14726216E+01,  0.84394779E+01,  0.22059674E+01,  0.18513239E+02
  20,  17,  0.15707963E+01,  0.83267441E+01,  0.22235031E+01,  0.18513239E+02
  20,  18,  0.16689711E+01,  0.82126780E+01,  0.22236741E+01,  0.18513239E+02
  20,  19,  0.17671459E+01,  0.81000881E+01,  0.22054176E+01,  0.18513239E+02
  20,  20,  0.18653206E+01,  0.79918580E+01,  0.21693869E+01,  0.18513239E+02
  20,  21,  0.19634954E+01,  0.78907690E+01,  0.21165688E+01,  0.18513239E+02
  20,  22,  0.20616702E+01,  0.77994752E+01,  0.20481539E+01,  0.18513239E+02
  20,  23,  0.21598449E+01,  0.77184563E+01,  0.19678153E+01,  0.18513239E+02
  20,  24,  0.22580197E+01,  0.76484528E+01,  0.18776841E+01,  0.18513239E+02
  20,  25,  0.23561945E+01,  0.75888591E+01,  0.17803431E+01,  0.18513239E+02
  20,  26,  0.24543693E+01,  0.75390210E+01,  0.16776494E+01,  0.18513239E+02
  20,  27,  0.25525440E+01,  0.74981422E+01,  0.15710620E+01,  0.18513239E+02
  20,  28,  0.26507188E+01,  0.74654198E+01,  0.14616885E+01,  0.18513239E+02
  20,  29,  0.27488936E+01,  0.74401536E+01,  0.13503510E+01,  0.18513239E+02
  20,  30,  0.28470683E+01,  0.74217334E+01,  0.12376753E+01,  0.18513239E+02
  20,  31,  0.29452431E+01,  0.74096990E+01,  0.11241376E+01,  0.18513239E+02
  20,  32,  0.30434179E+01,  0.74036884E+01,  0.10101209E+01,  0.18513239E+02
  20,  33,  0.31415927E+01,  0.74034491E+01,  0.89594507E+00,  0.18513239E+02
  20,  34,  0.32397674E+01,  0.74088469E+01,  0.78189641E+00,  0.18513239E+02
  20,  35,  0.33379422E+01,  0.74198604E+01,  0.66825283E+00,  0.18513239E+02
  20,  36,  0.34361170E+01,  0.74365754E+01,  0.55530757E+00,  0.18513239E+02
  20,  37,  0.35342917E+01,  0.74591632E+01,  0.44339004E+00,  0.18513239E+02
  20,  38,  0.36324665E+01,  0.74879317E+01,  0.33290219E+00,  0.18513239E+02
  20,  39,  0.37306413E+01,  0.75233226E+01,  0.22435701E+00,  0.18513239E+02
  20,  40,  0.38288160E+01,  0.75658469E+01,  0.11840868E+00,  0.18513239E+02
  20,  41,  0.39269908E+01,  0.76161513E+01,  0.15932066E-01,  0.18513239E+02
  20,  42,  0.40251656E+01,  0.76749587E+01, -0.81904091E-01,  0.18513239E+02
  20,  43,  0.41233404E+01,  0.77431102E+01, -0.17345731E+00,  0.18513239E+02
  20,  44,  0.42215151E+01,  0.78210545E+01, -0.25680313E+00,  0.18513239E+02
  20,  45,  0.43196899E+01,  0.79093184E+01, -0.32911789E+00,  0.18513239E+02
  20,  46,  0.44178647E+01,  0.80070734E+01, -0.38788250E+00,  0.18513239E+02
  20,  47,  0.45160394E+01,  0.81133766E+01, -0.42920399E+00,  0.18513239E+02
  20,  48,  0.46142142E+01,  0.82251043E+01, -0.45209673E+00,  0.18513239E+02
  20,  49,  0.47123890E+01,  0.83391018E+01, -0.45541894E+00,  0.18513239E+02
  20,  50,  0.48105638E+01,  0.84521208E+01, -0.43994418E+00,  0.18513239E+02
  20,  51,  0.49087385E+01,  0.85617008E+01, -0.40817234E+00,  0.18513239E+02
  20,  52,  0.50069133E+01,  0.86654453E+01, -0.36071181E+00,  0.18513239E+02
  20,  53,  0.51050881E+01,  0.87628965E+01, -0.30127847E+00,  0.18513239E+02
  20,  54,  0.52032628E+01,  0.88530378E+01, -0.23130375E+00,  0.18513239E+02
  20,  55,  0.53014376E+01,  0.89359808E+01, -0.15287255E+00,  0.18513239E+02
  20,  56,  0.53996124E+01,  0.90109682E+01, -0.66803820E-01,  0.18513239E+02
  20,  57,  0.54977871E+01,  0.90784702E+01,  0.25243973E-01,  0.18513239E+02
  20,  58,  0.55959619E+01,  0.91382532E+01,  0.12249731E+00,  0.18513239E+02
  20,  59,  0.56941367E+01,  0.91901674E+01,  0.22417210E+00,  0.18513239E+02
  20,  60,  0.57923115E+01,  0.92343340E+01,  0.32944065E+00,  0.18513239E+02
  20,  61,  0.58904862E+01,  0.92705469E+01,  0.43770999E+00,  0.18513239E+02
  20,  62,  0.59886610E+01,  0.92988119E+01,  0.54831660E+00,  0.18513239E+02
  20,  63,  0.60868358E+01,  0.93190994E+01,  0.66066438E+00,  0.18513239E+02
  20,  64,  0.61850105E+01,  0.93314037E+01,  0.77416271E+00,  0.18513239E+02
  21,   1,  0.00000000E+00,  0.93762703E+01,  0.88825232E+00,  0.20719482E+02
  21,   2,  0.98174770E-01,  0.93718710E+01,  0.10091757E+01,  0.20719482E+02
  21,   3,  0.19634954E+00,  0.93584452E+01,  0.11294289E+01,  0.20719482E+02
  21,   4,  0.29452431E+00,  0.93361521E+01,  0.12483648E+01,  0.20719482E+02
  21,   5,  0.39269908E+00,  0.93056917E+01,  0.13654672E+01,  0.20719482E+02
  21,   6,  0.49087385E+00,  0.92658539E+01,  0.14797245E+01,  0.20719482E+02
  21,   7,  0.58904862E+00,  0.92176151E+01,  0.15906825E+01,  0.20719482E+02
  21,   8,  0.68722339E+00,  0.91609087E+01,  0.16975701E+01,  0.20719482E+02
  21,   9,  0.78539816E+00,  0.90957460E+01,  0.17995331E+01,  0.20719482E+02
  21,  10,  0.88357293E+00,  0.90220842E+01,  0.18955220E+01,  0.20719482E+02
  21,  11,  0.98174770E+00,  0.89401979E+01,  0.19845538E+01,  0.20719482E+02
  21,  12,  0.10799225E+01,  0.88510656E+01,  0.20663657E+01,  0.20719482E+02
  21,  13,  0.11780972E+01,  0.87533855E+01,  0.21377711E+01,  0.20719482E+02
  21,  14,  0.12762720E+01,  0.86496725E+01,  0.21999645E+01,  0.20719482E+02
  21,  15,  0.13744468E+01,  0.85384750E+01,  0.22476120E+01,  0.20719482E+02
  21,  16,  0.14726216E+01,  0.84230881E+01,  0.22839074E+01,  0.20719482E+02
  21,  17,  0.15707963E+01,  0.83037415E+01,  0.23032320E+01,  0.20719482E+02
  21,  18,  0.16689711E+01,  0.81828337E+01,  0.23036244E+01,  0.20719482E+02
  21,  19,  0.17671459E+01,  0.80634623E+01,  0.22845566E+01,  0.20719482E+02
  21,  20,  0.18653206E+01,  0.79490633E+01,  0.22454519E+01,  0.20719482E+02
  21,  21,  0.19634954E+01,  0.78414612E+01,  0.21902699E+01,  0.20719482E+02
  21,  22,  0.20616702E+01,  0.77444263E+01,  0.21181753E+01,  0.20719482E+02
  21,  23,  0.21598449E+01,  0.76581640E+01,  0.20334079E+01,  0.20719482E+02
  21,  24,  0.22580197E+01,  0.75837440E+01,  0.19380425E+01,  0.20719482E+02
  21,  25,  0.23561945E+01,  0.75203991E+01,  0.18349823E+01,  0.20719482E+02
  21,  26,  0.24543693E+01,  0.74675150E+01,  0.17261670E+01,  0.20719482E+02
  21,  27,  0.25525440E+01,  0.74242239E+01,  0.16131808E+01,  0.20719482E+02
  21,  28,  0.26507188E+01,  0.73896527E+01,  0.14972188E+01,  0.20719482E+02
  21,  29,  0.27488936E+01,  0.73630538E+01,  0.13791699E+01,  0.20719482E+02
  21,  30,  0.28470683E+01,  0.73437881E+01,  0.12597001E+01,  0.20719482E+02
  21,  31,  0.29452431E+01,  0.73312402E+01,  0.11393369E+01,  0.20719482E+02
  21,  32,  0.30434179E+01,  0.73250628E+01,  0.10184778E+01,  0.20719482E+02
  21,  33,  0.31415927E+01,  0.73250074E+01,  0.89746004E+00,  0.20719482E+02
  21,  34,  0.32397674E+01,  0.73309240E+01,  0.77658665E+00,  0.20719482E+02
  21,  35,  0.33379422E+01,  0.73427563E+01,  0.65614837E+00,  0.20719482E+02
  21,  36,  0.34361170E+01,  0.73605309E+01,  0.53644323E+00,  0.20719482E+02
  21,  37,  0.35342917E+01,  0.73845167E+01,  0.41782883E+00,  0.20719482E+02
  21,  38,  0.36324665E+01,  0.74151011E+01,  0.30074334E+00,  0.20719482E+02
  21,  39,  0.37306413E+01,  0.74525743E+01,  0.18568222E+00,  0.20719482E+02
  21,  40,  0.38288160E+01,  0.74976444E+01,  0.73382162E-01,  0.20719482E+02
  21,  41,  0.39269908E+01,  0.75509582E+01, -0.35238203E-01,  0.20719482E+02
  21,  42,  0.40251656E+01,  0.76132903E+01, -0.13893807E+00,  0.20719482E+02
  21,  43,  0.41233404E+01,  0.76855440E+01, -0.23596279E+00,  0.20719482E+02
  21,  44,  0.42215151E+01,  0.77681913E+01, -0.32425100E+00,  0.20719482E+02
  21,  45,  0.43196899E+01,  0.78614836E+01, -0.40125152E+00,  0.20719482E+02
  21,  46,  0.44178647E+01,  0.79655123E+01, -0.46277472E+00,  0.20719482E+02
  21,  47,  0.45160394E+01,  0.80780668E+01, -0.50698394E+00,  0.20719482E+02
  21,  48,  0.46142142E+01,  0.81962118E+01, -0.53248864E+00,  0.20719482E+02
  21,  49,  0.47123890E+01,  0.83170223E+01, -0.53604746E+00,  0.20719482E+02
  21,  50,  0.48105638E+01,  0.84365759E+01, -0.51817513E+00,  0.20719482E+02
  21,  51,  0.49087385E+01,  0.85523357E+01, -0.48308164E+00,  0.20719482E+02
  21,  52,  0.50069133E+01,  0.86630764E+01, -0.43450138E+00,  0.20719482E+02
  21,  53,  0.51050881E+01,  0.87656870E+01, -0.37044093E+00,  0.20719482E+02
  21,  54,  0.52032628E+01,  0.88619299E+01, -0.29717648E+00,  0.20719482E+02
  21,  55,  0.53014376E+01,  0.89496527E+01, -0.21382008E+00,  0.20719482E+02
  21,  56,  0.53996124E+01,  0.90294809E+01, -0.12292438E+00,  0.20719482E+02
  21,  57,  0.54977871E+01,  0.91013641E+01, -0.25609229E-01,  0.20719482E+02
  21,  58,  0.55959619E+01,  0.91650496E+01,  0.77280588E-01,  0.20719482E+02
  21,  59,  0.56941367E+01,  0.92204323E+01,  0.18486877E+00,  0.20719482E+02
  21,  60,  0.57923115E+01,  0.92675982E+01,  0.29629400E+00,  0.20719482E+02
  21,  61,  0.58904862E+01,  0.93065929E+01,  0.41084239E+00,  0.20719482E+02
  21,  62,  0.59886610E+01,  0.93365431E+01,  0.52808040E+00,  0.20719482E+02
  21,  63,  0.60868358E+01,  0.93585920E+01,  0.64706153E+00,  0.20719482E+02
  21,  64,  0.61850105E+01,  0.93719091E+01,  0.76732796E+00,  0.20719482E+02
  22,   1,  0.00000000E+00,  0.94170370E+01,  0.88825232E+00,  0.23127697E+02
  22,   2,  0.98174770E-01,  0.94125071E+01,  0.10160450E+01,  0.23127697E+02
  22,   3,  0.19634954E+00,  0.93985577E+01,  0.11431501E+01,  0.23127697E+02
  22,   4,  0.29452431E+00,  0.93746119E+01,  0.12687564E+01,  0.23127697E+02
  22,   5,  0.39269908E+00,  0.93420315E+01,  0.13924123E+01,  0.23127697E+02
  22,   6,  0.49087385E+00,  0.92995939E+01,  0.15130272E+01,  0.23127697E+02
  22,   7,  0.58904862E+00,  0.92483568E+01,  0.16301700E+01,  0.23127697E+02
  22,   8,  0.68722339E+00,  0.91879435E+01,  0.17428663E+01,  0.23127697E+02
  22,   9,  0.78539816E+00,  0.91185446E+01,  0.18502688E+01,  0.23127697E+02
  22,  10,  0.88357293E+00,  0.90402546E+01,  0.19513761E+01,  0.23127697E+02
  22,  11,  0.98174770E+00,  0.89531612E+01,  0.20449553E+01,  0.23127697E+02
  22,  12,  0.10799225E+01,  0.88584213E+01,  0.21307471E+01,  0.23127697E+02
  22,  13,  0.11780972E+01,  0.87556009E+01,  0.22068050E+01,  0.23127697E+02
  22,  14,  0.12762720E+01,  0.86448116E+01,  0.22704372E+01,  0.23127697E+02
  22,  15,  0.13744468E+01,  0.85282192E+01,  0.23229618E+01,  0.23127697E+02
  22,  16,  0.14726216E+01,  0.84062386E+01,  0.23609183E+01,  0.23127697E+02
  22,  17,  0.15707963E+01,  0.82797470E+01,  0.23790879E+01,  0.23127697E+02
  22,  18,  0.16689711E+01,  0.81519470E+01,  0.23797836E+01,  0.23127697E+02
  22,  19,  0.17671459E+01,  0.80254107E+01,  0.23620765E+01,  0.23127697E+02
  22,  20,  0.18653206E+01,  0.79040532E+01,  0.23223372E+01,  0.23127697E+02
  22,  21,  0.19634954E+01,  0.77907772E+01,  0.22631204E+01,  0.23127697E+02
  22,  22,  0.20616702E+01,  0.76874118E+01,  0.21881051E+01,  0.23127697E+02
  22,  23,  0.21598449E+01,  0.75960975E+01,  0.20986519E+01,  0.23127697E+02
  22,  24,  0.22580197E+01,  0.75171866E+01,  0.19980942E+01,  0.23127697E+02
  22,  25,  0.23561945E+01,  0.74500723E+01,  0.18892970E+01,  0.23127697E+02
  22,  26,  0.24543693E+01,  0.73940539E+01,  0.17743717E+01,  0.23127697E+02
  22,  27,  0.25525440E+01,  0.73482413E+01,  0.16549946E+01,  0.23127697E+02
  22,  28,  0.26507188E+01,  0.73118553E+01,  0.15324085E+01,  0.23127697E+02
  22,  29,  0.27488936E+01,  0.72837968E+01,  0.14076468E+01,  0.23127697E+02
  22,  30,  0.28470683E+01,  0.72636042E+01,  0.12813699E+01,  0.23127697E+02
  22,  31,  0.29452431E+01,  0.72506309E+01,  0.11541450E+01,  0.23127697E+02
  22,  32,  0.30434179E+01,  0.72443624E+01,  0.10264126E+01,  0.23127697E+02
  22,  33,  0.31415927E+01,  0.72445326E+01,  0.89852554E+00,  0.23127697E+02
  22,  34,  0.32397674E+01,  0.72509685E+01,  0.77079999E+00,  0.23127697E+02
  22,  35,  0.33379422E+01,  0.72635918E+01,  0.64353693E+00,  0.23127697E+02
  22,  36,  0.34361170E+01,  0.72825632E+01,  0.51706600E+00,  0.23127697E+02
  22,  37,  0.35342917E+01,  0.73081841E+01,  0.39177376E+00,  0.23127697E+02
  22,  38,  0.36324665E+01,  0.73405132E+01,  0.26804441E+00,  0.23127697E+02
  22,  39,  0.37306413E+01,  0.73803439E+01,  0.14652710E+00,  0.23127697E+02
  22,  40,  0.38288160E+01,  0.74280381E+01,  0.27882641E-01,  0.23127697E+02
  22,  41,  0.39269908E+01,  0.74844365E+01, -0.86877175E-01,  0.23127697E+02
  22,  42,  0.40251656E+01,  0.75503860E+01, -0.19641852E+00,  0.23127697E+02
  22,  43,  0.41233404E+01,  0.76268487E+01, -0.29887620E+00,  0.23127697E+02
  22,  44,  0.42215151E+01,  0.77144642E+01, -0.39191076E+00,  0.23127697E+02
  22,  45,  0.43196899E+01,  0.78129387E+01, -0.47337168E+00,  0.23127697E+02
